id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSGALG00000010217,6,,ensembl,protein_coding,8,21279840,21291575,-
ENSGALG00000010219,6,UROD,ensembl,protein_coding,8,21290142,21295998,+
ENSGALG00000010221,6,ZSWIM5,ensembl,protein_coding,8,21296800,21377920,-
ENSGALG00000023348,4,HPDL,ensembl,protein_coding,8,21383947,21385536,+
ENSGALG00000010226,8,,ensembl,protein_coding,8,21385883,21389966,-
ENSGALG00000010228,7,TOE1,ensembl,protein_coding,8,21390437,21395389,+
ENSGALG00000010230,6,TESK2,ensembl,protein_coding,8,21400454,21458320,-
ENSGALG00000048144,1,,ensembl,protein_coding,8,21470091,21479863,+
ENSGALG00000010234,2,MMACHC,ensembl,protein_coding,8,21490165,21495843,+
ENSGALG00000010243,6,PRDX1,ensembl,protein_coding,8,21501345,21528251,-
ENSGALG00000010244,7,AKR1A1,ensembl,protein_coding,8,21508992,21528082,+
ENSGALG00000010255,7,NASP,ensembl,protein_coding,8,21528403,21538668,+
ENSGALG00000010276,7,GPBP1L1,ensembl,protein_coding,8,21542371,21574425,-
ENSGALG00000010279,6,TMEM69,ensembl,protein_coding,8,21574984,21578092,+
ENSGALG00000010287,7,IPP,ensembl,protein_coding,8,21578677,21586117,-
ENSGALG00000010293,6,RBP,ensembl,protein_coding,8,21595383,21606407,-
ENSGALG00000053184,1,,ensembl,protein_coding,8,21623020,21674567,+
ENSGALG00000010313,6,,ensembl,protein_coding,8,21688967,21772686,+
ENSGALG00000010335,6,,ensembl,protein_coding,8,21786013,21811771,-
ENSGALG00000010343,7,TSPAN1,ensembl,protein_coding,8,21841065,21844951,+
ENSGALG00000010351,6,POMGNT1,ensembl,protein_coding,8,21849466,21864259,-
ENSGALG00000049851,1,,ensembl,protein_coding,8,21864386,21868833,+
ENSGALG00000010356,6,RAD54L,ensembl,protein_coding,8,21923578,21941787,+
ENSGALG00000010359,6,LRRC41,ensembl,protein_coding,8,21942496,21951011,-
ENSGALG00000017380,6,UQCRHL,ensembl,protein_coding,8,21951261,21952830,+
ENSGALG00000010360,7,NSUN4,ensembl,protein_coding,8,21953799,21957278,+
ENSGALG00000039159,2,,ensembl,protein_coding,8,21957162,21965167,-
ENSGALG00000010417,7,VDHAP,ensembl,protein_coding,8,21968378,21979987,-
ENSGALG00000010433,7,,ensembl,protein_coding,8,21981390,21991112,-
ENSGALG00000010436,5,DMBX1,ensembl,protein_coding,8,22017662,22023808,-
ENSGALG00000010440,6,MKNK1,ensembl,protein_coding,8,22150522,22174621,-
ENSGALG00000025946,4,MOB3C,ensembl,protein_coding,8,22179851,22194222,-
ENSGALG00000010444,6,ATPAF1,ensembl,protein_coding,8,22198145,22206503,-
ENSGALG00000010446,7,EFCAB14,ensembl,protein_coding,8,22209428,22221917,-
ENSGALG00000020688,6,CYP4A22,ensembl,protein_coding,8,22223376,22232044,+
ENSGALG00000010469,7,CYP4B7,ensembl,protein_coding,8,22236673,22243748,+
ENSGALG00000010473,5,PDZK1IP1,ensembl,protein_coding,8,22247458,22251459,-
ENSGALG00000023296,4,TAL1,ensembl,protein_coding,8,22260965,22269319,-
ENSGALG00000010478,6,STIL,ensembl,protein_coding,8,22273447,22290927,-
ENSGALG00000010481,5,CMPK1,ensembl,protein_coding,8,22291565,22304065,+
ENSGALG00000028153,4,,ensembl,protein_coding,8,22326174,22327334,+
ENSGALG00000027655,3,TRABD2B,ensembl,protein_coding,8,22557337,22809760,-
ENSGALG00000010494,6,SLC5A9,ensembl,protein_coding,8,22961544,22982526,+
ENSGALG00000010502,7,SPATA6,ensembl,protein_coding,8,22977670,23027628,-
ENSGALG00000036909,2,BEND5,ensembl,protein_coding,8,23047528,23885562,-
ENSGALG00000010533,7,ELAVL4,ensembl,protein_coding,8,23901404,23976471,+
ENSGALG00000031423,2,DMRTA2,ensembl,protein_coding,8,24139262,24140464,-
ENSGALG00000010536,6,FAF1,ensembl,protein_coding,8,24156063,24295113,-
ENSGALG00000010537,7,CDKN2C,ensembl,protein_coding,8,24299173,24303146,+
ENSGALG00000010539,4,RNF11,ensembl,protein_coding,8,24334153,24360758,+
ENSGALG00000010540,7,TTC39A,ensembl,protein_coding,8,24366673,24408000,-
ENSGALG00000010543,6,EPS15,ensembl,protein_coding,8,24411559,24454049,-
ENSGALG00000010555,8,OSBPL9,ensembl,protein_coding,8,24471404,24524761,+
ENSGALG00000010565,7,NRDC,ensembl,protein_coding,8,24525439,24548688,-
ENSGALG00000010567,6,RAB3B,ensembl,protein_coding,8,24549328,24596574,-
ENSGALG00000010569,7,TXNDC12,ensembl,protein_coding,8,24602645,24611889,-
ENSGALG00000010570,6,BTF3L4,ensembl,protein_coding,8,24612084,24622313,+
ENSGALG00000049437,1,,ensembl,protein_coding,8,214338,226455,+
ENSGALG00000010613,6,ZFYVE9,ensembl,protein_coding,8,24654352,24694793,+
ENSGALG00000050864,1,,ensembl,protein_coding,8,243680,255331,+
ENSGALG00000047927,1,,ensembl,protein_coding,8,246379,281477,+
ENSGALG00000010619,5,CC2D1B,ensembl,protein_coding,8,24697100,24727774,-
ENSGALG00000032371,2,,ensembl,protein_coding,8,269466,270926,-
ENSGALG00000010623,4,ORC1,ensembl,protein_coding,8,24728882,24744108,-
ENSGALG00000053375,1,,ensembl,protein_coding,8,293406,294869,-
ENSGALG00000048941,1,,ensembl,protein_coding,8,297422,298176,-
ENSGALG00000050467,1,,ensembl,protein_coding,8,312086,313505,+
ENSGALG00000039298,2,,ensembl,protein_coding,8,316040,317856,+
ENSGALG00000055072,1,,ensembl,protein_coding,8,346792,347799,-
ENSGALG00000038740,3,AMY2A,ensembl,protein_coding,8,440100,444521,-
ENSGALG00000010627,7,PRPF38A,ensembl,protein_coding,8,24744263,24748574,+
ENSGALG00000046923,1,,ensembl,protein_coding,8,1152187,1153668,-
ENSGALG00000031122,2,NTNG1,ensembl,protein_coding,8,1215190,1359430,+
ENSGALG00000010629,6,TUT4,ensembl,protein_coding,8,24751096,24784695,-
ENSGALG00000039327,2,VAV3,ensembl,protein_coding,8,1386094,1534129,-
ENSGALG00000010633,7,GPX7,ensembl,protein_coding,8,24796809,24805423,+
ENSGALG00000049577,1,SHISAL2A,ensembl,protein_coding,8,24817656,24830769,+
ENSGALG00000049027,1,,ensembl,protein_coding,8,24835193,24837184,-
ENSGALG00000040910,3,COA7,ensembl,protein_coding,8,24856006,24858084,-
ENSGALG00000010643,6,ZYG11A,ensembl,protein_coding,8,24858272,24878220,+
ENSGALG00000010647,6,ECHDC2,ensembl,protein_coding,8,24881132,24886539,-
ENSGALG00000010652,7,SCP2,ensembl,protein_coding,8,24886660,24898811,+
ENSGALG00000046646,2,,ensembl,protein_coding,8,1569981,1573913,-
ENSGALG00000050736,1,,ensembl,protein_coding,8,1570243,1572036,+
ENSGALG00000001938,6,SLC25A24,ensembl,protein_coding,8,1583595,1606906,-
ENSGALG00000021869,5,PODN,ensembl,protein_coding,8,24907072,24927370,+
ENSGALG00000001951,6,FAM102B,ensembl,protein_coding,8,1608099,1629918,+
ENSGALG00000001959,5,HENMT1,ensembl,protein_coding,8,1634022,1639776,-
ENSGALG00000001972,6,,ensembl,protein_coding,8,1643277,1651368,+
ENSGALG00000001983,7,,ensembl,protein_coding,8,1650127,1662816,-
ENSGALG00000010673,4,SLC1A7,ensembl,protein_coding,8,24940840,24983416,-
ENSGALG00000052265,1,,ensembl,protein_coding,8,1660695,1664386,-
ENSGALG00000002001,7,STXBP3,ensembl,protein_coding,8,1664383,1690060,+
ENSGALG00000010681,7,CPT2,ensembl,protein_coding,8,24984865,24991884,+
ENSGALG00000026516,4,CZIB,ensembl,protein_coding,8,24993120,25001166,-
ENSGALG00000010689,7,MAGOH,ensembl,protein_coding,8,25001724,25003801,-
ENSGALG00000010692,6,LRP8,ensembl,protein_coding,8,25016404,25163464,-
ENSGALG00000029023,4,DMRTB1,ensembl,protein_coding,8,25221808,25226828,+
ENSGALG00000010721,6,GLIS1,ensembl,protein_coding,8,25257022,25429515,-
ENSGALG00000031606,3,NDC1,ensembl,protein_coding,8,25436699,25452503,-
ENSGALG00000010740,7,YIPF1,ensembl,protein_coding,8,25452541,25457119,-
ENSGALG00000010736,6,DIO1,ensembl,protein_coding,8,25457804,25462021,+
ENSGALG00000038608,2,HSPB11,ensembl,protein_coding,8,25461925,25466172,-
ENSGALG00000051777,1,,ensembl,protein_coding,8,1697869,1703317,-
ENSGALG00000010743,5,LRRC42,ensembl,protein_coding,8,25466486,25471907,+
ENSGALG00000002090,6,GPSM2,ensembl,protein_coding,8,1703384,1727662,+
ENSGALG00000020647,4,LDLRAD1,ensembl,protein_coding,8,25474003,25477526,-
ENSGALG00000010746,6,TMEM59,ensembl,protein_coding,8,25479823,25489409,-
ENSGALG00000002106,7,CLCC1,ensembl,protein_coding,8,1724671,1738919,-
ENSGALG00000010749,6,TCEANC2,ensembl,protein_coding,8,25489529,25493551,+
ENSGALG00000010752,6,CDCP2,ensembl,protein_coding,8,25496702,25500343,-
ENSGALG00000002129,6,WDR47,ensembl,protein_coding,8,1739634,1761181,-
ENSGALG00000010758,7,,ensembl,protein_coding,8,25505665,25514791,-
ENSGALG00000010761,6,MRPL37,ensembl,protein_coding,8,25514723,25519546,+
ENSGALG00000002145,6,CAMSAP2,ensembl,protein_coding,8,1766235,1826011,-
ENSGALG00000010774,7,SSBP3,ensembl,protein_coding,8,25524304,25575125,-
ENSGALG00000002164,6,DDX59,ensembl,protein_coding,8,1826039,1850680,+
ENSGALG00000010785,6,ACOT11,ensembl,protein_coding,8,25581818,25591828,+
ENSGALG00000051885,1,TTC4,ensembl,protein_coding,8,25593422,25598867,-
ENSGALG00000010789,6,PARS2,ensembl,protein_coding,8,25599268,25601076,-
ENSGALG00000010798,6,DHCR24,ensembl,protein_coding,8,25608221,25616427,-
ENSGALG00000010801,7,TMEM61,ensembl,protein_coding,8,25624594,25626958,+
ENSGALG00000047448,1,PCSK9,ensembl,protein_coding,8,25627286,25634615,+
ENSGALG00000002175,7,KIF14,ensembl,protein_coding,8,1849527,1897406,+
ENSGALG00000017376,6,,ensembl,protein_coding,8,1909179,1914835,+
ENSGALG00000002182,6,NR5A2,ensembl,protein_coding,8,1987324,2069077,-
ENSGALG00000043998,2,BSND,ensembl,protein_coding,8,25628193,25630483,+
ENSGALG00000010805,6,USP24,ensembl,protein_coding,8,25639131,25696695,-
ENSGALG00000002192,7,PTPRC,ensembl,protein_coding,8,2418766,2492350,-
ENSGALG00000010818,5,PLPP3,ensembl,protein_coding,8,26048187,26090895,-
ENSGALG00000010826,6,PRKAA2,ensembl,protein_coding,8,26110379,26128996,+
ENSGALG00000044889,2,FYB2,ensembl,protein_coding,8,26134544,26153376,-
ENSGALG00000010850,6,C8A,ensembl,protein_coding,8,26158855,26174657,+
ENSGALG00000010853,7,C8B,ensembl,protein_coding,8,26178921,26194902,-
ENSGALG00000010857,6,DAB1,ensembl,protein_coding,8,26201306,26289893,-
ENSGALG00000002207,7,ATP6V1G3,ensembl,protein_coding,8,2500571,2512425,+
ENSGALG00000002216,6,NEK7,ensembl,protein_coding,8,2565913,2621188,-
ENSGALG00000002223,5,LHX9,ensembl,protein_coding,8,2669865,2680557,-
ENSGALG00000010861,7,OMA1,ensembl,protein_coding,8,26650130,26666710,-
ENSGALG00000010867,6,TACSTD2,ensembl,protein_coding,8,26673217,26674144,-
ENSGALG00000010869,6,MYSM1,ensembl,protein_coding,8,26680432,26692538,-
ENSGALG00000052769,1,,ensembl,protein_coding,8,2687613,2689627,-
ENSGALG00000002246,6,DENND1B,ensembl,protein_coding,8,2721709,2868051,+
ENSGALG00000010879,7,FGGY,ensembl,protein_coding,8,26692555,26971644,+
ENSGALG00000002287,6,CRB1,ensembl,protein_coding,8,2876608,2906095,-
ENSGALG00000047835,1,,ensembl,protein_coding,8,2928878,2940214,-
ENSGALG00000002305,7,ZBTB41,ensembl,protein_coding,8,2975514,2990446,+
ENSGALG00000032398,2,ASPM,ensembl,protein_coding,8,2987284,3025151,+
ENSGALG00000002369,7,F13B,ensembl,protein_coding,8,3032092,3039022,+
ENSGALG00000002431,6,,ensembl,protein_coding,8,3040540,3073154,-
ENSGALG00000041680,2,KCNT2,ensembl,protein_coding,8,3084537,3190916,+
ENSGALG00000054370,1,,ensembl,protein_coding,8,3508250,3509566,-
ENSGALG00000002469,6,CDC73,ensembl,protein_coding,8,3784395,3878789,-
ENSGALG00000043245,2,,ensembl,protein_coding,8,26693973,26696468,-
ENSGALG00000010870,7,JUN,ensembl,protein_coding,8,26714120,26715827,-
ENSGALG00000051274,1,B3GALT2,ensembl,protein_coding,8,3820106,3828000,+
ENSGALG00000042168,2,,ensembl,protein_coding,8,26974401,26980880,-
ENSGALG00000034850,3,GLRX2,ensembl,protein_coding,8,3879102,3881630,+
ENSGALG00000010889,4,HOOK1,ensembl,protein_coding,8,26991410,27014272,+
ENSGALG00000002504,7,RO60,ensembl,protein_coding,8,3888298,3896277,-
ENSGALG00000050045,1,,ensembl,protein_coding,8,27019347,27022914,-
ENSGALG00000051992,1,CYP2J23,ensembl,protein_coding,8,27026464,27032368,-
ENSGALG00000002524,7,UCHL5,ensembl,protein_coding,8,3899466,3912236,+
ENSGALG00000052676,1,CYP2J22,ensembl,protein_coding,8,27032744,27040167,-
ENSGALG00000011394,6,CYP2J21,ensembl,protein_coding,8,27041734,27057723,-
ENSGALG00000042744,3,RGS2,ensembl,protein_coding,8,3955424,3958244,-
ENSGALG00000053210,1,RGS13,ensembl,protein_coding,8,3984637,3991983,-
ENSGALG00000002549,7,RGS1,ensembl,protein_coding,8,3999641,4003821,-
ENSGALG00000023897,4,RGS21,ensembl,protein_coding,8,4029203,4033033,-
ENSGALG00000021143,5,RGS18,ensembl,protein_coding,8,4037595,4046218,-
ENSGALG00000002564,5,RGS4,ensembl,protein_coding,8,4066661,4072187,+
ENSGALG00000011413,6,,ensembl,protein_coding,8,27059863,27073615,-
ENSGALG00000026572,3,RGS5,ensembl,protein_coding,8,4072866,4079961,-
ENSGALG00000002581,7,,ensembl,protein_coding,8,4083518,4086151,-
ENSGALG00000002643,6,,ensembl,protein_coding,8,4090730,4097363,+
ENSGALG00000052537,1,,ensembl,protein_coding,8,4097967,4100381,+
ENSGALG00000010924,7,NFIA,ensembl,protein_coding,8,27396999,27629040,+
ENSGALG00000032278,2,ATF6,ensembl,protein_coding,8,4099583,4171618,+
ENSGALG00000002667,6,OLFML2B,ensembl,protein_coding,8,4172583,4181579,-
ENSGALG00000037852,3,HSD17B7,ensembl,protein_coding,8,4187219,4193131,-
ENSGALG00000039322,2,DDR2,ensembl,protein_coding,8,4193000,4199382,-
ENSGALG00000002725,6,UAP1,ensembl,protein_coding,8,4203923,4207433,-
ENSGALG00000002734,5,UHMK1,ensembl,protein_coding,8,4207866,4220980,-
ENSGALG00000036871,2,,ensembl,protein_coding,8,4221758,4251652,-
ENSGALG00000054831,1,TMEM121,ensembl,protein_coding,8,4267898,4268836,-
ENSGALG00000027492,3,TEDC1,ensembl,protein_coding,8,4306671,4368453,-
ENSGALG00000002771,8,CRIP1,ensembl,protein_coding,8,4371681,4375045,-
ENSGALG00000026471,3,CRIP2,ensembl,protein_coding,8,4381280,4390638,-
ENSGALG00000002803,6,MTA1,ensembl,protein_coding,8,4396089,4462422,-
ENSGALG00000033328,2,PACS2,ensembl,protein_coding,8,4465927,4530748,-
ENSGALG00000039704,2,SEC22B,ensembl,protein_coding,8,4531000,4539897,+
ENSGALG00000002922,5,NOTCH2,ensembl,protein_coding,8,4546230,4625309,+
ENSGALG00000051415,1,TM2D1,ensembl,protein_coding,8,27649860,27667196,-
ENSGALG00000010934,6,PATJ,ensembl,protein_coding,8,27673703,27808047,+
ENSGALG00000002931,6,REG4,ensembl,protein_coding,8,4626888,4628302,+
ENSGALG00000002960,7,HMGCS2,ensembl,protein_coding,8,4627165,4632645,+
ENSGALG00000010953,6,KANK4,ensembl,protein_coding,8,27815241,27824970,-
ENSGALG00000010957,7,USP1,ensembl,protein_coding,8,27839632,27850114,+
ENSGALG00000052302,1,,ensembl,protein_coding,8,4640720,4671348,+
ENSGALG00000010967,6,DOCK7,ensembl,protein_coding,8,27852461,27939873,-
ENSGALG00000052208,1,,ensembl,protein_coding,8,4641234,4644323,+
ENSGALG00000036783,2,,ensembl,protein_coding,8,4645426,4658534,+
ENSGALG00000001678,7,PRKAB2,ensembl,protein_coding,8,4668674,4676370,-
ENSGALG00000010978,7,ANGPTL3,ensembl,protein_coding,8,27897264,27905006,+
ENSGALG00000003022,5,,ensembl,protein_coding,8,4675696,4682832,-
ENSGALG00000010985,6,ATG4C,ensembl,protein_coding,8,27947422,27969461,+
ENSGALG00000001723,5,,ensembl,protein_coding,8,4677124,4679231,-
ENSGALG00000003029,6,PLPP6,ensembl,protein_coding,8,4683627,4686254,-
ENSGALG00000003035,4,FAM78B,ensembl,protein_coding,8,4686653,4690632,+
ENSGALG00000003053,7,PRDX6,ensembl,protein_coding,8,4695523,4702534,-
ENSGALG00000010991,6,ALG6,ensembl,protein_coding,8,28139885,28160353,+
ENSGALG00000032173,3,TADA1,ensembl,protein_coding,8,4701721,4719776,+
ENSGALG00000003076,5,FASLG,ensembl,protein_coding,8,4846877,4850856,-
ENSGALG00000010995,7,ITGB3BP,ensembl,protein_coding,8,28162365,28187331,-
ENSGALG00000003081,6,SUCO,ensembl,protein_coding,8,4860575,4897990,-
ENSGALG00000010998,7,EFCAB7,ensembl,protein_coding,8,28187203,28212014,+
ENSGALG00000011016,7,PGM1,ensembl,protein_coding,8,28213176,28232260,+
ENSGALG00000027608,3,PIGC,ensembl,protein_coding,8,4905988,4906881,+
ENSGALG00000033244,2,DNM3,ensembl,protein_coding,8,4915033,4976086,-
ENSGALG00000011019,5,ROR1,ensembl,protein_coding,8,28332890,28375114,+
ENSGALG00000003164,6,,ensembl,protein_coding,8,5049545,5081020,-
ENSGALG00000011024,6,CACHD1,ensembl,protein_coding,8,28426867,28509563,+
ENSGALG00000003206,7,EEF1AKNMT,ensembl,protein_coding,8,5082577,5087008,-
ENSGALG00000003250,7,ITPA,ensembl,protein_coding,8,5087422,5091070,-
ENSGALG00000033759,3,RAVER2,ensembl,protein_coding,8,28520087,28548992,+
ENSGALG00000011031,6,JAK1,ensembl,protein_coding,8,28552333,28603383,-
ENSGALG00000031381,3,VAMP4,ensembl,protein_coding,8,5094064,5106655,-
ENSGALG00000011035,6,AK4,ensembl,protein_coding,8,28615900,28626590,+
ENSGALG00000021074,6,MYOC,ensembl,protein_coding,8,5107267,5109258,+
ENSGALG00000011041,6,DNAJC6,ensembl,protein_coding,8,28628003,28668296,+
ENSGALG00000035841,3,PRRC2C,ensembl,protein_coding,8,5114656,5179873,-
ENSGALG00000011047,6,LEPROT,ensembl,protein_coding,8,28669447,28675292,+
ENSGALG00000011058,6,LEPR,ensembl,protein_coding,8,28687054,28717255,+
ENSGALG00000040292,2,,ensembl,protein_coding,8,5180248,5184770,-
ENSGALG00000040573,2,FMO3,ensembl,protein_coding,8,5192817,5199230,-
ENSGALG00000003324,7,PRRX1,ensembl,protein_coding,8,5216524,5248858,-
ENSGALG00000027565,4,,ensembl,protein_coding,8,28769250,28834409,+
ENSGALG00000003329,6,GORAB,ensembl,protein_coding,8,5269307,5278242,-
ENSGALG00000011094,6,PDE4B,ensembl,protein_coding,8,28854640,28875786,+
ENSGALG00000051748,1,METTL11B,ensembl,protein_coding,8,5342015,5361828,-
ENSGALG00000021047,6,KIFAP3,ensembl,protein_coding,8,5375820,5440117,+
ENSGALG00000011113,6,SGIP1,ensembl,protein_coding,8,28885345,28911667,+
ENSGALG00000045792,2,,ensembl,protein_coding,8,28922179,28927259,-
ENSGALG00000047760,1,,ensembl,protein_coding,8,28928364,28929663,-
ENSGALG00000036264,3,SCYL3,ensembl,protein_coding,8,5441379,5454440,+
ENSGALG00000011118,5,MIER1,ensembl,protein_coding,8,28936620,28965800,+
ENSGALG00000032743,2,C1orf112,ensembl,protein_coding,8,5454279,5470362,-
ENSGALG00000035963,2,METTL18,ensembl,protein_coding,8,5470226,5471907,+
ENSGALG00000049348,1,,ensembl,protein_coding,8,5472671,5478090,-
ENSGALG00000011121,6,SLC35D1,ensembl,protein_coding,8,28969156,28975854,-
ENSGALG00000031430,2,,ensembl,protein_coding,8,5495630,5502809,+
ENSGALG00000011222,5,IL12RB2,ensembl,protein_coding,8,28999313,29014127,+
ENSGALG00000040730,2,RXRG,ensembl,protein_coding,8,5512946,5535929,+
ENSGALG00000011229,7,SERBP1,ensembl,protein_coding,8,29018004,29036076,-
ENSGALG00000025977,3,GADD45A,ensembl,protein_coding,8,29041359,29042869,+
ENSGALG00000003424,6,LMX1A,ensembl,protein_coding,8,5540636,5563972,+
ENSGALG00000026591,4,GNG12,ensembl,protein_coding,8,29045392,29063231,-
ENSGALG00000003429,6,PBX1,ensembl,protein_coding,8,5588882,5693333,-
ENSGALG00000011238,6,WLS,ensembl,protein_coding,8,29072809,29096474,-
ENSGALG00000003438,6,NUF2,ensembl,protein_coding,8,5837470,5849103,-
ENSGALG00000003443,6,LRRC52,ensembl,protein_coding,8,5849184,5851743,+
ENSGALG00000003445,6,MGST3,ensembl,protein_coding,8,5849191,5858523,+
ENSGALG00000011255,7,MCCC2L,ensembl,protein_coding,8,29113515,29124276,+
ENSGALG00000003495,7,ALDH9A1,ensembl,protein_coding,8,5858744,5866421,-
ENSGALG00000033460,3,TMCO1,ensembl,protein_coding,8,5866469,5885446,-
ENSGALG00000003510,5,UCK2,ensembl,protein_coding,8,5888634,5903888,+
ENSGALG00000036931,2,KLHL20,ensembl,protein_coding,8,5909183,5933209,+
ENSGALG00000011259,5,RPE65,ensembl,protein_coding,8,29124295,29130623,-
ENSGALG00000038411,3,CENPL,ensembl,protein_coding,8,5931414,5934325,-
ENSGALG00000023749,4,DARS2,ensembl,protein_coding,8,5934400,5951009,+
ENSGALG00000026263,4,RGS8,ensembl,protein_coding,8,5960767,5974556,+
ENSGALG00000011275,5,DEPDC1,ensembl,protein_coding,8,29133310,29143643,-
ENSGALG00000033535,2,RGS16,ensembl,protein_coding,8,5981547,5987489,+
ENSGALG00000042986,2,RNASEL,ensembl,protein_coding,8,5989880,5995320,+
ENSGALG00000011284,8,LRRC7,ensembl,protein_coding,8,29260098,29332676,+
ENSGALG00000047463,1,,ensembl,protein_coding,8,5996631,6002331,-
ENSGALG00000043754,2,GLUL,ensembl,protein_coding,8,6012850,6022834,+
ENSGALG00000011301,5,LRRC40,ensembl,protein_coding,8,29340044,29355899,-
ENSGALG00000049588,1,,ensembl,protein_coding,8,6060809,6067736,-
ENSGALG00000011305,6,SRSF11,ensembl,protein_coding,8,29357735,29375787,+
ENSGALG00000003833,6,CACNA1E,ensembl,protein_coding,8,6089202,6161870,-
ENSGALG00000047190,1,,ensembl,protein_coding,8,29380976,29385711,-
ENSGALG00000031210,3,,ensembl,protein_coding,8,29389240,29401259,-
ENSGALG00000011331,6,CTH,ensembl,protein_coding,8,29405130,29420571,+
ENSGALG00000023142,4,PTGER3,ensembl,protein_coding,8,29452244,29460129,-
ENSGALG00000011340,6,ZRANB2,ensembl,protein_coding,8,29461007,29472794,-
ENSGALG00000011350,7,NEGR1,ensembl,protein_coding,8,29514747,29680796,-
ENSGALG00000026958,3,FPGT,ensembl,protein_coding,8,29906699,29911129,+
ENSGALG00000011353,6,TNNI3K,ensembl,protein_coding,8,29915375,29960430,+
ENSGALG00000023725,4,IER5,ensembl,protein_coding,8,6182039,6182746,-
ENSGALG00000003880,6,STX10,ensembl,protein_coding,8,6189807,6203800,+
ENSGALG00000003885,6,,ensembl,protein_coding,8,6204758,6208758,-
ENSGALG00000011356,6,,ensembl,protein_coding,8,29930523,29974805,-
ENSGALG00000003893,6,XPR1,ensembl,protein_coding,8,6212265,6287512,-
ENSGALG00000011361,6,CRYZ,ensembl,protein_coding,8,29982323,29988079,-
ENSGALG00000003924,7,ACBD6,ensembl,protein_coding,8,6289074,6355763,+
ENSGALG00000036587,2,LHX4,ensembl,protein_coding,8,6358451,6366057,-
ENSGALG00000003933,5,QSOX1,ensembl,protein_coding,8,6368170,6376220,-
ENSGALG00000032549,3,TYW3,ensembl,protein_coding,8,29988144,29991956,+
ENSGALG00000011379,6,SLC44A5,ensembl,protein_coding,8,30055243,30137386,-
ENSGALG00000003955,6,CEP350,ensembl,protein_coding,8,6384431,6436044,-
ENSGALG00000029238,3,,ensembl,protein_coding,8,6449607,6455597,-
ENSGALG00000011369,5,LHX8,ensembl,protein_coding,8,30056346,30067892,+
ENSGALG00000004017,5,TOR1AIP2,ensembl,protein_coding,8,6457160,6463744,+
ENSGALG00000047573,1,,ensembl,protein_coding,8,6479524,6484942,+
ENSGALG00000011388,7,RABGGTB,ensembl,protein_coding,8,30140039,30151687,+
ENSGALG00000020984,5,FAM163A,ensembl,protein_coding,8,6487371,6488568,-
ENSGALG00000033634,2,TDRD5,ensembl,protein_coding,8,6501698,6514705,-
ENSGALG00000004163,6,NPHS2,ensembl,protein_coding,8,6516322,6522709,+
ENSGALG00000004173,8,,ensembl,protein_coding,8,6534561,6542774,-
ENSGALG00000004205,6,SOAT1,ensembl,protein_coding,8,6550216,6573472,-
ENSGALG00000011392,6,MSH4,ensembl,protein_coding,8,30152808,30177132,+
ENSGALG00000030357,2,ABL2,ensembl,protein_coding,8,6586590,6619960,+
ENSGALG00000020590,6,SGF29,ensembl,protein_coding,8,30178113,30182424,+
ENSGALG00000004216,6,TOR3A,ensembl,protein_coding,8,6624875,6629330,-
ENSGALG00000004227,3,FAM20B,ensembl,protein_coding,8,6632962,6649915,-
ENSGALG00000004273,5,RALGPS2,ensembl,protein_coding,8,6682209,6791752,-
ENSGALG00000053799,1,,ensembl,protein_coding,8,30181420,30184297,-
ENSGALG00000004290,7,ANGPTL1,ensembl,protein_coding,8,6716174,6733176,+
ENSGALG00000004323,6,RASAL2,ensembl,protein_coding,8,6831975,6972643,-
ENSGALG00000004341,6,,ensembl,protein_coding,8,6986150,6991402,+
ENSGALG00000004424,6,SEC16B,ensembl,protein_coding,8,6998139,7009527,+
ENSGALG00000004448,6,BRINP2,ensembl,protein_coding,8,7100994,7106165,-
ENSGALG00000004472,6,ASTN1,ensembl,protein_coding,8,7112556,7151143,+
ENSGALG00000040432,2,PAPPA2,ensembl,protein_coding,8,7158790,7231728,-
ENSGALG00000004500,6,COP1,ensembl,protein_coding,8,7250615,7378011,+
ENSGALG00000004526,7,TNR,ensembl,protein_coding,8,7387437,7436311,+
ENSGALG00000004538,6,TNN,ensembl,protein_coding,8,7454048,7474177,-
ENSGALG00000030028,3,MRPS14,ensembl,protein_coding,8,7476798,7479199,+
ENSGALG00000004554,7,CACYBP,ensembl,protein_coding,8,7478362,7485785,-
ENSGALG00000048042,1,,ensembl,protein_coding,8,7491706,7502252,-
ENSGALG00000004578,6,RABGAP1L,ensembl,protein_coding,8,7505125,7691141,-
ENSGALG00000004587,7,RC3H1,ensembl,protein_coding,8,7719525,7758539,+
ENSGALG00000004591,7,SERPINC1,ensembl,protein_coding,8,7765201,7771303,+
ENSGALG00000004597,5,ZBTB37,ensembl,protein_coding,8,7781188,7791510,-
ENSGALG00000047143,1,,ensembl,protein_coding,8,7796812,7802052,-
ENSGALG00000004614,6,NPL,ensembl,protein_coding,8,7811903,7821247,+
ENSGALG00000004620,6,LAMC1,ensembl,protein_coding,8,7848917,7898075,+
ENSGALG00000004642,7,NMNAT2,ensembl,protein_coding,8,7921538,7942103,-
ENSGALG00000004667,6,SMG7,ensembl,protein_coding,8,7948738,7992112,+
ENSGALG00000004700,6,NCF2,ensembl,protein_coding,8,7994109,8002276,-
