id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSXETG00000002504,4,ltb,ensembl,protein_coding,8,53485436,53493613,-
ENSXETG00000037672,1,sppl2b,ensembl,protein_coding,8,53506339,53517232,+
ENSXETG00000002818,3,psmd8,ensembl,protein_coding,8,58967917,59074406,+
ENSXETG00000002501,4,prrc2a,ensembl,protein_coding,8,53534845,53618820,+
ENSXETG00000034444,1,SPRED3,ensembl,protein_coding,8,58997556,59022816,+
ENSXETG00000002820,3,fam98a,ensembl,protein_coding,8,59032895,59045151,+
ENSXETG00000038346,1,cers2,ensembl,protein_coding,8,106069065,106094014,-
ENSXETG00000002821,4,rasgrp4,ensembl,protein_coding,8,59055240,59070582,-
ENSXETG00000031026,2,anxa9,ensembl,protein_coding,8,106106147,106130933,+
ENSXETG00000015797,4,ccdc88c,ensembl,protein_coding,8,65967693,66035250,-
ENSXETG00000026666,3,setd1a,ensembl,protein_coding,8,106141942,106148091,+
ENSXETG00000035955,1,,ensembl,protein_coding,8,106154480,106170742,+
ENSXETG00000008929,4,ctsk,ensembl,protein_coding,8,106182611,106190195,+
ENSXETG00000002500,4,bag6,ensembl,protein_coding,8,53599606,53621675,-
ENSXETG00000035558,1,mdk,ensembl,protein_coding,8,106192564,106205615,+
ENSXETG00000008916,4,XB986811,ensembl,protein_coding,8,106330778,106341951,-
ENSXETG00000008914,4,ctss,ensembl,protein_coding,8,106367715,106385467,+
ENSXETG00000008913,4,hormad1,ensembl,protein_coding,8,106394023,106413487,+
ENSXETG00000002822,2,arhgap11a.2,ensembl,protein_coding,8,59077437,59093120,+
ENSXETG00000008912,3,golph3l,ensembl,protein_coding,8,106418668,106448750,+
ENSXETG00000040174,1,dusp23,ensembl,protein_coding,8,106503257,106519384,+
ENSXETG00000026684,3,ensa,ensembl,protein_coding,8,106547094,106558269,+
ENSXETG00000008910,4,mcl1,ensembl,protein_coding,8,106581135,106586412,+
ENSXETG00000018086,4,adamtsl4,ensembl,protein_coding,8,106652009,106799163,-
ENSXETG00000034687,1,,ensembl,protein_coding,8,106692795,106693947,+
ENSXETG00000036393,1,ECM1,ensembl,protein_coding,8,106950564,106959645,-
ENSXETG00000018640,4,tars2,ensembl,protein_coding,8,106971342,106986728,-
ENSXETG00000041121,1,zmym2,ensembl,protein_coding,8,89890948,90142513,-
ENSXETG00000013264,4,dlst,ensembl,protein_coding,8,61036652,61052072,+
ENSXETG00000013263,3,rps6kl1,ensembl,protein_coding,8,61054667,61063392,-
ENSXETG00000013261,4,eif2b2,ensembl,protein_coding,8,61065216,61069535,+
ENSXETG00000013252,4,mlh3,ensembl,protein_coding,8,61065681,61101462,-
ENSXETG00000040528,1,acyp1,ensembl,protein_coding,8,61108399,61132412,-
ENSXETG00000013249,3,zc2hc1c,ensembl,protein_coding,8,61111979,61120769,+
ENSXETG00000013239,4,nek9,ensembl,protein_coding,8,61125738,61148055,-
ENSXETG00000013238,4,fos,ensembl,protein_coding,8,61168752,61171720,-
ENSXETG00000002823,4,ryr1,ensembl,protein_coding,8,59113473,59203574,+
ENSXETG00000013236,3,tmed10,ensembl,protein_coding,8,61191405,61196308,+
ENSXETG00000038294,1,ddhd1,ensembl,protein_coding,8,73746007,73776006,-
ENSXETG00000040618,1,BATF,ensembl,protein_coding,8,61210416,61214451,+
ENSXETG00000027282,3,flvcr2,ensembl,protein_coding,8,61230176,61250910,+
ENSXETG00000000983,2,XB5759091,ensembl,protein_coding,8,85510857,85518265,-
ENSXETG00000000979,4,ttbk2,ensembl,protein_coding,8,85528399,85579187,+
ENSXETG00000008620,4,bmp4,ensembl,protein_coding,8,74069161,74080266,-
ENSXETG00000038352,1,,ensembl,protein_coding,8,74291034,74292197,-
ENSXETG00000012227,4,cnih1,ensembl,protein_coding,8,74303518,74311202,-
ENSXETG00000006115,4,erg28,ensembl,protein_coding,8,61258269,61267771,-
ENSXETG00000012224,3,gmfb,ensembl,protein_coding,8,74317255,74327872,-
ENSXETG00000002499,4,apom,ensembl,protein_coding,8,53625466,53632681,+
ENSXETG00000040898,1,,ensembl,protein_coding,8,53641983,53643424,-
ENSXETG00000012221,3,cgrrf1,ensembl,protein_coding,8,74328408,74339084,+
ENSXETG00000002232,4,cep170b,ensembl,protein_coding,8,78894020,78973379,+
ENSXETG00000012217,4,samd4a,ensembl,protein_coding,8,74362645,74457225,+
ENSXETG00000002498,4,ddx39b,ensembl,protein_coding,8,53662180,53685315,+
ENSXETG00000035359,1,,ensembl,protein_coding,8,110222480,110223568,-
ENSXETG00000012214,4,gch1,ensembl,protein_coding,8,74500225,74519130,-
ENSXETG00000013220,4,ttll5,ensembl,protein_coding,8,61267493,61300594,+
ENSXETG00000018040,4,ntrk1,ensembl,protein_coding,8,110248919,110318033,+
ENSXETG00000038360,1,fam160b2,ensembl,protein_coding,8,78985558,78999654,-
ENSXETG00000035987,1,,ensembl,protein_coding,8,79053074,79055070,+
ENSXETG00000012610,4,XB5991222,ensembl,protein_coding,8,79076645,79079870,+
ENSXETG00000012210,4,wdhd1,ensembl,protein_coding,8,74547673,74624929,-
ENSXETG00000041275,1,,ensembl,protein_coding,8,79081916,79083936,+
ENSXETG00000039646,1,,ensembl,protein_coding,8,79101424,79102463,-
ENSXETG00000018052,4,pear1,ensembl,protein_coding,8,110354155,110413221,+
ENSXETG00000031422,2,,ensembl,protein_coding,8,79155408,79168368,-
ENSXETG00000037945,1,,ensembl,protein_coding,8,79186523,79194553,-
ENSXETG00000012934,4,bgn,ensembl,protein_coding,8,3692192,3741348,-
ENSXETG00000019982,4,XB5897201,ensembl,protein_coding,8,79223918,79229083,-
ENSXETG00000027585,3,dxo,ensembl,protein_coding,8,53685300,53694005,-
ENSXETG00000040626,1,emp3,ensembl,protein_coding,8,110419993,110432494,+
ENSXETG00000033554,2,edc3,ensembl,protein_coding,8,79255720,79262237,-
ENSXETG00000012932,4,ecm2.2,ensembl,protein_coding,8,3761969,3805984,-
ENSXETG00000038748,1,,ensembl,protein_coding,8,79273616,79279409,-
ENSXETG00000040248,1,,ensembl,protein_coding,8,3815499,3817749,+
ENSXETG00000012928,4,dnase1,ensembl,protein_coding,8,3883888,3901787,-
ENSXETG00000038894,1,,ensembl,protein_coding,8,79361551,79370082,-
ENSXETG00000019988,4,snx22,ensembl,protein_coding,8,79402819,79414260,-
ENSXETG00000002497,4,stk19,ensembl,protein_coding,8,53693914,53701289,+
ENSXETG00000040480,1,,ensembl,protein_coding,8,79445251,79447656,-
ENSXETG00000002496,4,neu1,ensembl,protein_coding,8,53704609,53717014,+
ENSXETG00000019999,4,fcrl3,ensembl,protein_coding,8,79481845,79487981,-
ENSXETG00000033451,2,atp6v1g2,ensembl,protein_coding,8,53723709,53728450,+
ENSXETG00000000986,4,cdan1,ensembl,protein_coding,8,85596562,85632224,+
ENSXETG00000040960,1,fcrl3,ensembl,protein_coding,8,79497768,79520462,-
ENSXETG00000039379,1,pigp,ensembl,protein_coding,8,53745401,53777658,-
ENSXETG00000012915,4,golga2,ensembl,protein_coding,8,3966115,4009379,+
ENSXETG00000034132,2,,ensembl,protein_coding,8,79612957,79620372,-
ENSXETG00000038767,1,prpsap1,ensembl,protein_coding,8,53792745,53793956,-
ENSXETG00000012209,4,socs4,ensembl,protein_coding,8,74629724,74638657,+
ENSXETG00000034466,1,,ensembl,protein_coding,8,79647412,79666396,-
ENSXETG00000033448,2,clba1,ensembl,protein_coding,8,79727818,79740889,+
ENSXETG00000012208,4,mgc89226,ensembl,protein_coding,8,74655239,74659541,+
ENSXETG00000023808,4,arhgef11,ensembl,protein_coding,8,110435176,110527158,-
ENSXETG00000031941,2,,ensembl,protein_coding,8,79746803,79747633,-
ENSXETG00000006803,4,cdca4,ensembl,protein_coding,8,79753170,79761504,-
ENSXETG00000010932,4,skiv2l,ensembl,protein_coding,8,53797876,53822203,-
ENSXETG00000033354,2,gpr132,ensembl,protein_coding,8,79775361,79789078,-
ENSXETG00000033578,2,TNMD,ensembl,protein_coding,8,31439025,31467175,-
ENSXETG00000033099,2,jag2,ensembl,protein_coding,8,79981742,80033102,-
ENSXETG00000012205,4,ero1a,ensembl,protein_coding,8,74673932,74690727,+
ENSXETG00000031488,2,pcdh19,ensembl,protein_coding,8,31678846,31788557,+
ENSXETG00000018132,4,diaph2,ensembl,protein_coding,8,32716358,33276889,-
ENSXETG00000037697,1,,ensembl,protein_coding,8,32912342,32914281,+
ENSXETG00000037553,1,,ensembl,protein_coding,8,33841919,33843004,+
ENSXETG00000007610,4,bcorl1,ensembl,protein_coding,8,33866476,33901671,-
ENSXETG00000007609,4,thrsp,ensembl,protein_coding,8,33952316,33952783,-
ENSXETG00000007608,3,tspan6,ensembl,protein_coding,8,33968677,33978581,-
ENSXETG00000007607,4,sox3,ensembl,protein_coding,8,34184327,34185953,-
ENSXETG00000012352,4,slitrk4,ensembl,protein_coding,8,34767040,34769595,-
ENSXETG00000036275,1,,ensembl,protein_coding,8,34810142,34811318,-
ENSXETG00000004288,5,slitrk2,ensembl,protein_coding,8,35222035,35224575,+
ENSXETG00000019647,4,fmr1,ensembl,protein_coding,8,35799898,35817493,+
ENSXETG00000038798,1,med25,ensembl,protein_coding,8,80048922,80051703,+
ENSXETG00000034957,1,pla2g4f,ensembl,protein_coding,8,85641680,85711331,-
ENSXETG00000022549,4,brf1,ensembl,protein_coding,8,80425979,80608097,-
ENSXETG00000000991,3,numb,ensembl,protein_coding,8,85739195,85800925,+
ENSXETG00000022556,4,btbd6,ensembl,protein_coding,8,80536902,80542671,+
ENSXETG00000035055,1,aoah,ensembl,protein_coding,8,80612196,80633045,-
ENSXETG00000012909,4,kyat1,ensembl,protein_coding,8,4012420,4026475,-
ENSXETG00000022536,3,hspa2,ensembl,protein_coding,8,80636823,80641248,-
ENSXETG00000001002,4,papln,ensembl,protein_coding,8,85814215,85855586,-
ENSXETG00000022532,4,zbtb1,ensembl,protein_coding,8,80708793,80710850,-
ENSXETG00000022529,4,zbtb25,ensembl,protein_coding,8,80718961,80721417,+
ENSXETG00000018652,4,rprd2,ensembl,protein_coding,8,107014302,107047991,-
ENSXETG00000041149,1,,ensembl,protein_coding,8,80731130,80732949,-
ENSXETG00000019630,4,aff2,ensembl,protein_coding,8,35896274,36239299,+
ENSXETG00000018076,4,etv3,ensembl,protein_coding,8,110564822,110591233,+
ENSXETG00000018654,4,prpf3,ensembl,protein_coding,8,107055259,107069500,-
ENSXETG00000033809,2,etv3l,ensembl,protein_coding,8,110617993,110621225,+
ENSXETG00000007745,4,ids,ensembl,protein_coding,8,36350620,36359906,-
ENSXETG00000037086,1,smpd2,ensembl,protein_coding,8,110626667,110644306,-
ENSXETG00000007744,3,tmem185a,ensembl,protein_coding,8,36360527,36372313,+
ENSXETG00000022511,3,mthfd1,ensembl,protein_coding,8,80751832,80791442,-
ENSXETG00000037909,1,,ensembl,protein_coding,8,110692553,110696194,+
ENSXETG00000001008,4,psen1,ensembl,protein_coding,8,85887175,85911031,-
ENSXETG00000038758,1,mapk14,ensembl,protein_coding,8,110706352,110706882,+
ENSXETG00000033037,2,adcy7,ensembl,protein_coding,8,24612861,24616465,+
ENSXETG00000034665,1,,ensembl,protein_coding,8,110713618,110737138,-
ENSXETG00000034762,1,cenpk,ensembl,protein_coding,8,24626563,24631548,-
ENSXETG00000038595,1,,ensembl,protein_coding,8,110718263,110748893,-
ENSXETG00000012899,4,lrrc8a,ensembl,protein_coding,8,4029631,4039764,+
ENSXETG00000013218,4,ift43,ensembl,protein_coding,8,61303351,61312460,+
ENSXETG00000007743,4,mamld1,ensembl,protein_coding,8,36660099,36779314,+
ENSXETG00000038979,1,,ensembl,protein_coding,8,24657572,24775382,+
ENSXETG00000013217,4,esrrb,ensembl,protein_coding,8,61326636,61336254,+
ENSXETG00000004487,4,ccnb1,ensembl,protein_coding,8,24669874,24672647,+
ENSXETG00000036467,1,,ensembl,protein_coding,8,61344176,61345178,-
ENSXETG00000036750,1,zranb3,ensembl,protein_coding,8,110734730,110737138,-
ENSXETG00000013214,4,vash1,ensembl,protein_coding,8,61359820,61372218,+
ENSXETG00000036019,1,selenof,ensembl,protein_coding,8,110748914,110752471,-
ENSXETG00000035329,1,,ensembl,protein_coding,8,110791307,110902241,+
ENSXETG00000028038,2,mrps21,ensembl,protein_coding,8,107073480,107079806,-
ENSXETG00000012919,4,phyhd1,ensembl,protein_coding,8,4046615,4053513,+
ENSXETG00000013213,3,thbs4,ensembl,protein_coding,8,61380389,61393364,-
ENSXETG00000015990,4,,ensembl,protein_coding,8,110808130,110858059,+
ENSXETG00000040052,1,mapkap1,ensembl,protein_coding,8,110866684,110873308,-
ENSXETG00000036485,1,tmem163,ensembl,protein_coding,8,24682276,24896521,-
ENSXETG00000019930,4,rrnad1,ensembl,protein_coding,8,110908480,110915174,-
ENSXETG00000011065,4,tent2,ensembl,protein_coding,8,61400180,61407382,+
ENSXETG00000028037,3,jmy,ensembl,protein_coding,8,107079930,107096305,+
ENSXETG00000035319,1,ankrd45,ensembl,protein_coding,8,110917020,110927710,+
ENSXETG00000035435,1,dmgdh,ensembl,protein_coding,8,85922903,85928534,-
ENSXETG00000011054,4,ankrd34a,ensembl,protein_coding,8,107117567,107132076,-
ENSXETG00000011067,4,irf2bpl,ensembl,protein_coding,8,61441700,61445229,+
ENSXETG00000011053,4,polr3gl,ensembl,protein_coding,8,107160341,107182980,+
ENSXETG00000010931,4,nelfe,ensembl,protein_coding,8,53822292,53832033,+
ENSXETG00000021857,4,rbm25,ensembl,protein_coding,8,85934272,85956142,-
ENSXETG00000011071,3,cipc,ensembl,protein_coding,8,61491483,61504012,+
ENSXETG00000019927,4,crabp2,ensembl,protein_coding,8,110997525,111023437,+
ENSXETG00000011050,4,txnip,ensembl,protein_coding,8,107250498,107255635,-
ENSXETG00000034191,2,sucla2,ensembl,protein_coding,8,61509097,61511048,-
ENSXETG00000019917,4,dnaja4.2,ensembl,protein_coding,8,111055162,111080100,-
ENSXETG00000040701,1,HJV,ensembl,protein_coding,8,107273298,107298911,-
ENSXETG00000034971,1,rcbtb2,ensembl,protein_coding,8,107357853,107361746,-
ENSXETG00000017786,4,mtm1,ensembl,protein_coding,8,36803624,36840651,+
ENSXETG00000036932,1,,ensembl,protein_coding,8,107361912,107364978,-
ENSXETG00000041348,1,c3orf67,ensembl,protein_coding,8,53833005,53870160,-
ENSXETG00000011046,4,nr2f5,ensembl,protein_coding,8,107396623,107411407,-
ENSXETG00000004489,4,satpa,ensembl,protein_coding,8,24710846,24717511,+
ENSXETG00000037011,1,kiaa2026,ensembl,protein_coding,8,53881030,53882412,+
ENSXETG00000014260,4,niban2,ensembl,protein_coding,8,12030973,12089195,+
ENSXETG00000033155,2,grasp,ensembl,protein_coding,8,107501678,107502115,+
ENSXETG00000034631,1,,ensembl,protein_coding,8,24746931,24751853,+
ENSXETG00000011072,4,tmem63c,ensembl,protein_coding,8,61532897,61583853,+
ENSXETG00000021852,2,zfyve1,ensembl,protein_coding,8,85962339,85984019,+
ENSXETG00000032522,2,pls1,ensembl,protein_coding,8,107513268,107544218,-
ENSXETG00000037313,1,nes,ensembl,protein_coding,8,111095119,111112347,+
ENSXETG00000031140,2,,ensembl,protein_coding,8,24757737,24762958,-
ENSXETG00000019908,3,bcan,ensembl,protein_coding,8,111176795,111212864,+
ENSXETG00000035379,1,POU3F4,ensembl,protein_coding,8,42556576,42597402,+
ENSXETG00000004478,4,tmem255a,ensembl,protein_coding,8,24785272,24814048,-
ENSXETG00000019910,4,hapln2,ensembl,protein_coding,8,111223436,111227798,-
ENSXETG00000004477,4,atp1b4,ensembl,protein_coding,8,24818436,24839594,+
ENSXETG00000024754,2,dolk,ensembl,protein_coding,8,4055668,4057233,-
ENSXETG00000019898,4,rhbg,ensembl,protein_coding,8,111288489,111316244,+
ENSXETG00000004476,5,lamp2,ensembl,protein_coding,8,24845612,24870020,-
ENSXETG00000014504,4,pou3f4,ensembl,protein_coding,8,42574797,42577498,-
ENSXETG00000026233,3,XB5726496,ensembl,protein_coding,8,42848394,42863308,-
ENSXETG00000039285,1,,ensembl,protein_coding,8,85972930,85976097,+
ENSXETG00000021849,4,dcaf4,ensembl,protein_coding,8,85989673,86004556,-
ENSXETG00000012903,3,nup188,ensembl,protein_coding,8,4058554,4076729,+
ENSXETG00000014501,4,slc9a2l,ensembl,protein_coding,8,42877667,42906454,-
ENSXETG00000010928,4,ehmt2,ensembl,protein_coding,8,53885923,53911055,+
ENSXETG00000020378,4,mef2d,ensembl,protein_coding,8,111582582,111703348,-
ENSXETG00000021846,4,dpf3,ensembl,protein_coding,8,86041930,86208764,+
ENSXETG00000011038,4,sf3b4,ensembl,protein_coding,8,107590964,107599493,-
ENSXETG00000012204,4,gpr137c,ensembl,protein_coding,8,74692370,74707710,-
ENSXETG00000011034,4,mtmr11,ensembl,protein_coding,8,107604929,107617199,-
ENSXETG00000012203,4,txndc16,ensembl,protein_coding,8,74708227,74750565,+
ENSXETG00000004474,4,cul4b,ensembl,protein_coding,8,24875551,24911145,-
ENSXETG00000015765,4,otud7b,ensembl,protein_coding,8,107659645,107712314,-
ENSXETG00000025366,2,XB5776174,ensembl,protein_coding,8,42914000,42914875,-
ENSXETG00000034619,1,sh3bgrl,ensembl,protein_coding,8,42923824,42970204,-
ENSXETG00000025574,3,slc31a2,ensembl,protein_coding,8,12083808,12095443,-
ENSXETG00000031487,2,emd,ensembl,protein_coding,8,12104672,12119039,+
ENSXETG00000012202,3,ptger2,ensembl,protein_coding,8,74782727,74801017,-
ENSXETG00000014257,4,mgc75872,ensembl,protein_coding,8,12131761,12137785,+
ENSXETG00000031128,2,PTGDR,ensembl,protein_coding,8,74826096,74831323,-
ENSXETG00000015753,4,vps45,ensembl,protein_coding,8,107748812,107785970,+
ENSXETG00000021836,4,rgs6,ensembl,protein_coding,8,86230128,86423387,-
ENSXETG00000014251,4,hcfc1,ensembl,protein_coding,8,12146870,12168594,-
ENSXETG00000034897,1,ngb,ensembl,protein_coding,8,61622590,61633968,-
ENSXETG00000012198,4,nid2,ensembl,protein_coding,8,74879668,74925485,+
ENSXETG00000015750,4,plekho1,ensembl,protein_coding,8,107779692,107831261,+
ENSXETG00000031515,2,pomt2,ensembl,protein_coding,8,61644174,61669294,-
ENSXETG00000015745,4,anp32e,ensembl,protein_coding,8,107865028,107881440,-
ENSXETG00000015735,4,nfib,ensembl,protein_coding,8,107928828,107943866,-
ENSXETG00000041196,1,,ensembl,protein_coding,8,107955829,107967661,-
ENSXETG00000035210,1,echs1,ensembl,protein_coding,8,107971907,107972833,-
ENSXETG00000020384,4,iqgap3,ensembl,protein_coding,8,111735775,111753806,-
ENSXETG00000040366,1,atp9b,ensembl,protein_coding,8,107980359,107989789,-
ENSXETG00000036274,1,,ensembl,protein_coding,8,107997763,108012534,-
ENSXETG00000014685,4,,ensembl,protein_coding,8,108028450,108044806,-
ENSXETG00000022117,4,brwd3,ensembl,protein_coding,8,43003624,43056086,+
ENSXETG00000041117,1,,ensembl,protein_coding,8,108080580,108097818,-
ENSXETG00000037121,1,,ensembl,protein_coding,8,108096889,108101840,-
ENSXETG00000035748,1,,ensembl,protein_coding,8,108112507,108127689,-
ENSXETG00000034480,1,,ensembl,protein_coding,8,108126727,108191661,-
ENSXETG00000040187,1,stim2,ensembl,protein_coding,8,108212202,108222943,-
ENSXETG00000039201,1,cckar,ensembl,protein_coding,8,108261828,108273612,-
ENSXETG00000038942,1,,ensembl,protein_coding,8,108278481,108287960,-
ENSXETG00000035134,1,arhgef3.2,ensembl,protein_coding,8,108583614,108610930,+
ENSXETG00000037608,1,,ensembl,protein_coding,8,108640025,108663182,+
ENSXETG00000038745,1,ube2t,ensembl,protein_coding,8,109015217,109016380,+
ENSXETG00000010468,4,,ensembl,protein_coding,8,109030762,109203277,+
ENSXETG00000021825,5,sipa1l1,ensembl,protein_coding,8,86459963,86589996,-
ENSXETG00000040567,1,,ensembl,protein_coding,8,109045417,109078040,+
ENSXETG00000038448,1,,ensembl,protein_coding,8,109070726,109073976,+
ENSXETG00000032188,2,tmcc2,ensembl,protein_coding,8,109130831,109153019,+
ENSXETG00000023980,4,nuak2,ensembl,protein_coding,8,109185067,109186747,+
ENSXETG00000038605,1,,ensembl,protein_coding,8,80797592,80825333,+
ENSXETG00000034697,1,cdan1,ensembl,protein_coding,8,109215482,109254150,+
ENSXETG00000007257,4,esr2,ensembl,protein_coding,8,80831764,80862188,+
ENSXETG00000012895,4,sh3glb2,ensembl,protein_coding,8,4076788,4094556,-
ENSXETG00000007253,4,syne2.2,ensembl,protein_coding,8,80871103,80975453,-
ENSXETG00000040024,1,tmem248,ensembl,protein_coding,8,12180038,12181000,+
ENSXETG00000014246,4,irak1,ensembl,protein_coding,8,12196202,12254862,-
ENSXETG00000011079,4,gstz1,ensembl,protein_coding,8,61669464,61688979,+
ENSXETG00000040182,1,,ensembl,protein_coding,8,109319607,109342981,-
ENSXETG00000032543,2,trpm6,ensembl,protein_coding,8,61689519,61701943,-
ENSXETG00000037356,1,,ensembl,protein_coding,8,109358624,109363945,+
ENSXETG00000036700,1,,ensembl,protein_coding,8,12232262,12235363,+
ENSXETG00000014242,3,mecp2,ensembl,protein_coding,8,12290385,12344508,-
ENSXETG00000035480,1,manea,ensembl,protein_coding,8,109377285,109452028,+
ENSXETG00000011082,4,tmed8,ensembl,protein_coding,8,61708898,61720029,-
ENSXETG00000025131,2,sgpp1,ensembl,protein_coding,8,81102987,81122696,+
ENSXETG00000012195,4,rtraf,ensembl,protein_coding,8,74928115,74936651,-
ENSXETG00000011083,4,ahsa1,ensembl,protein_coding,8,61728987,61742135,-
ENSXETG00000003583,4,wdr89,ensembl,protein_coding,8,81136222,81140136,+
ENSXETG00000018482,4,gcnt2.2,ensembl,protein_coding,8,109514159,109532966,+
ENSXETG00000016492,4,gng2,ensembl,protein_coding,8,74962792,75009436,-
ENSXETG00000025579,2,XB5817984,ensembl,protein_coding,8,12364443,12370273,+
ENSXETG00000037181,1,pigc,ensembl,protein_coding,8,109569038,109570006,-
ENSXETG00000034673,1,,ensembl,protein_coding,8,109617392,109638186,+
ENSXETG00000016491,4,shisa1.1,ensembl,protein_coding,8,75026568,75077291,-
ENSXETG00000011084,4,vipas39,ensembl,protein_coding,8,61746576,61761544,+
ENSXETG00000030652,2,,ensembl,protein_coding,8,109697142,109756045,+
ENSXETG00000021815,4,pcnx1,ensembl,protein_coding,8,86663570,86726062,-
ENSXETG00000001302,4,noxred1,ensembl,protein_coding,8,61762010,61776303,+
ENSXETG00000038591,1,smg8,ensembl,protein_coding,8,61776401,61780264,-
ENSXETG00000036221,1,,ensembl,protein_coding,8,75106200,75107387,-
ENSXETG00000016489,4,tmx1,ensembl,protein_coding,8,75173863,75186880,-
ENSXETG00000027100,3,ism2,ensembl,protein_coding,8,61789324,61798415,-
ENSXETG00000003584,4,ppp2r5e,ensembl,protein_coding,8,81147107,81197840,+
ENSXETG00000016487,4,trim9,ensembl,protein_coding,8,75219056,75274086,+
ENSXETG00000014236,4,opn1lw,ensembl,protein_coding,8,12380372,12385392,+
ENSXETG00000014233,4,avpr2,ensembl,protein_coding,8,12407611,12420587,-
ENSXETG00000038169,1,,ensembl,protein_coding,8,12617606,12617815,-
ENSXETG00000040563,1,,ensembl,protein_coding,8,12659703,12659912,-
ENSXETG00000011085,4,sptlc2,ensembl,protein_coding,8,61806128,61843450,-
ENSXETG00000036540,1,rnf135,ensembl,protein_coding,8,12709825,12790672,+
ENSXETG00000021811,4,map3k9,ensembl,protein_coding,8,86750647,86778432,+
ENSXETG00000035296,1,ttc9,ensembl,protein_coding,8,86801650,86817518,-
ENSXETG00000040192,1,tent5b,ensembl,protein_coding,8,12951201,12953560,-
ENSXETG00000002222,4,med6,ensembl,protein_coding,8,86831726,86845697,+
ENSXETG00000016477,4,pygl,ensembl,protein_coding,8,75280412,75303793,-
ENSXETG00000033493,2,synj2bp,ensembl,protein_coding,8,86853675,86866583,+
ENSXETG00000040854,1,,ensembl,protein_coding,8,86879096,86913967,+
ENSXETG00000021737,4,astn2,ensembl,protein_coding,8,12991373,13659770,+
ENSXETG00000030901,2,cox16,ensembl,protein_coding,8,86932217,86981641,+
ENSXETG00000002216,4,slc8a3,ensembl,protein_coding,8,87029833,87179601,+
ENSXETG00000030085,2,smoc1,ensembl,protein_coding,8,87198929,87340508,-
ENSXETG00000012893,4,ptges2,ensembl,protein_coding,8,4096148,4100157,-
ENSXETG00000035874,1,,ensembl,protein_coding,8,4100969,4101985,+
ENSXETG00000036757,1,ciz1,ensembl,protein_coding,8,4103587,4112544,-
ENSXETG00000040493,1,,ensembl,protein_coding,8,87387561,87390644,-
ENSXETG00000002211,4,srsf5,ensembl,protein_coding,8,87407446,87411996,-
ENSXETG00000024756,3,dnm1,ensembl,protein_coding,8,4121358,4176608,+
ENSXETG00000039130,1,churc1,ensembl,protein_coding,8,87422728,87429929,+
ENSXETG00000004472,3,mcts1,ensembl,protein_coding,8,24915517,24924049,+
ENSXETG00000036572,1,c1galt1c1,ensembl,protein_coding,8,24929719,24937997,-
ENSXETG00000030019,2,las1l,ensembl,protein_coding,8,24934486,24967250,+
ENSXETG00000007741,4,mtmr1,ensembl,protein_coding,8,36854526,36892860,+
ENSXETG00000035396,1,ZC3H12B,ensembl,protein_coding,8,24975115,25001969,-
ENSXETG00000017793,4,zc4h2,ensembl,protein_coding,8,25054113,25068648,+
ENSXETG00000024758,3,odf2,ensembl,protein_coding,8,4181571,4197269,+
ENSXETG00000034915,1,,ensembl,protein_coding,8,75316690,75334520,-
ENSXETG00000037238,1,c8orf48,ensembl,protein_coding,8,25194196,25209498,-
ENSXETG00000037647,1,shisa1.1,ensembl,protein_coding,8,25246762,25249397,-
ENSXETG00000040922,1,,ensembl,protein_coding,8,25260093,25262234,+
ENSXETG00000021741,4,trim32,ensembl,protein_coding,8,13525937,13537833,-
ENSXETG00000016467,5,nin,ensembl,protein_coding,8,75347659,75421001,+
ENSXETG00000021730,4,pappa,ensembl,protein_coding,8,13679798,13834390,-
ENSXETG00000032332,2,mapk6,ensembl,protein_coding,8,14097545,14101394,+
ENSXETG00000021728,3,cav3.2,ensembl,protein_coding,8,14105652,14115944,+
ENSXETG00000021725,4,arhgap4,ensembl,protein_coding,8,14115151,14217328,-
ENSXETG00000039936,1,gphb5,ensembl,protein_coding,8,81211155,81215339,+
ENSXETG00000003585,4,rhoj,ensembl,protein_coding,8,81216462,81267460,-
ENSXETG00000025610,3,asb12.2,ensembl,protein_coding,8,25283524,25328230,+
ENSXETG00000016464,4,pkdcc.1,ensembl,protein_coding,8,75426335,75434465,+
ENSXETG00000030958,2,pias3,ensembl,protein_coding,8,81319056,81467251,+
ENSXETG00000036139,1,,ensembl,protein_coding,8,61851350,61852541,-
ENSXETG00000011086,4,alkbh1,ensembl,protein_coding,8,61855238,61859348,-
ENSXETG00000033328,2,dbf4,ensembl,protein_coding,8,49410859,49411920,+
ENSXETG00000018240,3,opa3,ensembl,protein_coding,8,49438078,49444631,+
ENSXETG00000030343,2,slirp,ensembl,protein_coding,8,61859291,61866202,+
ENSXETG00000018239,4,vasp,ensembl,protein_coding,8,49445067,49463841,-
ENSXETG00000024454,3,rtn2,ensembl,protein_coding,8,49497107,49519739,+
ENSXETG00000011087,4,snw1,ensembl,protein_coding,8,61866576,61877051,-
ENSXETG00000039033,1,slc25a47,ensembl,protein_coding,8,4204888,4205253,+
ENSXETG00000006584,4,gle1,ensembl,protein_coding,8,4206756,4213321,+
ENSXETG00000035471,1,FOSB,ensembl,protein_coding,8,49551425,49565085,+
ENSXETG00000039831,1,cd3eap,ensembl,protein_coding,8,49594692,49598806,-
ENSXETG00000018235,4,ppp1r13l,ensembl,protein_coding,8,49609059,49642475,+
