id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSDARG00000078475,5,klhl23,ensembl_havana,protein_coding,9,48134394,48184823,-
ENSDARG00000068893,6,mettl5,ensembl_havana,protein_coding,9,48123002,48135809,+
ENSDARG00000073750,5,crygm2d18,ensembl_havana,protein_coding,9,22120874,22122637,-
ENSDARG00000042063,9,si:ch211-145c1.1,ensembl_havana,protein_coding,9,8288268,8314028,-
ENSDARG00000041830,6,tsn,ensembl_havana,protein_coding,9,22929675,22939510,+
ENSDARG00000069817,7,crygm2d17,ensembl_havana,protein_coding,9,22127117,22129839,-
ENSDARG00000011801,6,wars2,ensembl_havana,protein_coding,9,21072359,21098413,-
ENSDARG00000116164,1,crygm2d8,ensembl_havana,protein_coding,9,22134731,22135576,-
ENSDARG00000030012,11,lrrfip1a,ensembl_havana,protein_coding,9,24065855,24115589,+
ENSDARG00000074034,5,si:dkey-91i10.2,ensembl_havana,protein_coding,9,22940962,22963897,-
ENSDARG00000087301,6,crygm2d14,ensembl_havana,protein_coding,9,22146301,22158784,-
ENSDARG00000028213,8,ttn.2,ensembl_havana,protein_coding,9,42894845,43073960,-
ENSDARG00000076790,4,crygm2d16,ensembl_havana,protein_coding,9,22157282,22158325,-
ENSDARG00000009738,11,cacnb4a,ensembl_havana,protein_coding,9,38074082,38130085,+
ENSDARG00000056907,6,si:rp71-45g20.10,ensembl_havana,protein_coding,9,27804027,27805832,-
ENSDARG00000073874,5,crygm2d6,ensembl_havana,protein_coding,9,22181416,22182396,-
ENSDARG00000024789,9,mxc,ensembl_havana,protein_coding,9,32805688,32813177,-
ENSDARG00000032197,7,klf12b,ensembl_havana,protein_coding,9,30720048,30783892,+
ENSDARG00000000651,9,osgepl1,ensembl_havana,protein_coding,9,41040294,41045873,+
ENSDARG00000086529,5,si:dkey-90l23.2,ensembl_havana,protein_coding,9,8364553,8369028,+
ENSDARG00000000516,12,ankar,ensembl_havana,protein_coding,9,41045874,41077934,-
ENSDARG00000005640,8,adat3,ensembl_havana,protein_coding,9,41035925,41040492,-
ENSDARG00000062106,7,klf5b,ensembl_havana,protein_coding,9,30800876,30808073,-
ENSDARG00000109861,1,crygm2d17,ensembl_havana,protein_coding,9,22187031,22188117,-
ENSDARG00000014427,12,mxe,ensembl_havana,protein_coding,9,32824639,32837860,-
ENSDARG00000075929,5,si:dkey-219c10.4,ensembl_havana,protein_coding,9,38140911,38156894,-
ENSDARG00000104119,3,kalrna,ensembl_havana,protein_coding,9,4250918,4419788,+
ENSDARG00000069440,5,dachd,ensembl_havana,protein_coding,9,30820290,31062704,+
ENSDARG00000070272,5,casp10,ensembl_havana,protein_coding,9,1313418,1357809,+
ENSDARG00000027992,9,hao2,ensembl_havana,protein_coding,9,21146862,21164617,+
ENSDARG00000069801,4,crygm2d12,ensembl_havana,protein_coding,9,22204677,22205682,-
ENSDARG00000010432,5,eaf2,ensembl_havana,protein_coding,9,23003208,23007941,+
ENSDARG00000012609,8,hpxa,ensembl_havana,protein_coding,9,32840114,32847642,-
ENSDARG00000001873,7,phgdh,ensembl_havana,protein_coding,9,48185936,48214216,-
ENSDARG00000076718,4,prkra,ensembl_havana,protein_coding,9,1365747,1371519,+
ENSDARG00000094003,2,serp2,ensembl_havana,protein_coding,9,18716485,18721416,+
ENSDARG00000076480,5,mcf2lb,ensembl_havana,protein_coding,9,29581662,29616590,+
ENSDARG00000040666,6,nifk,ensembl_havana,protein_coding,9,38158570,38162095,+
ENSDARG00000077928,6,ccdc173,ensembl_havana,protein_coding,9,48219111,48231775,+
ENSDARG00000007077,8,ankrd50l,ensembl_havana,protein_coding,9,32859967,32875568,+
ENSDARG00000091148,5,crygm2d20,ensembl_havana,protein_coding,9,22212241,22213348,-
ENSDARG00000074225,6,si:ch211-269e2.1,ensembl_havana,protein_coding,9,34433053,34482698,+
ENSDARG00000067751,7,si:rp71-68n21.9,ensembl_havana,protein_coding,9,21165017,21176861,+
ENSDARG00000069792,5,crygm2d5,ensembl_havana,protein_coding,9,22231878,22232902,-
ENSDARG00000062009,7,gpr18,havana,protein_coding,9,31089649,31090593,-
ENSDARG00000029729,8,clybl,ensembl_havana,protein_coding,9,31075896,31259145,+
ENSDARG00000009267,8,zgc:136439,ensembl_havana,protein_coding,9,41080029,41083181,+
ENSDARG00000078188,4,fam160a2,ensembl_havana,protein_coding,9,32895003,32912638,-
ENSDARG00000010317,6,gpr183a,ensembl_havana,protein_coding,9,31105389,31108285,-
ENSDARG00000079522,5,si:ch211-184m13.4,ensembl_havana,protein_coding,9,31134907,31136008,-
ENSDARG00000000540,11,asdurf,ensembl_havana,protein_coding,9,41079669,41090343,-
ENSDARG00000115701,1,crygm2d9,ensembl_havana,protein_coding,9,22239013,22240052,-
ENSDARG00000057262,5,si:dkey-91i10.3,ensembl_havana,protein_coding,9,23009608,23023288,+
ENSDARG00000087164,5,crygm2d4,ensembl_havana,protein_coding,9,22244537,22245572,-
ENSDARG00000076572,3,crygm2d7,ensembl_havana,protein_coding,9,22271056,22272181,-
ENSDARG00000038306,10,tsc22d1,ensembl_havana,protein_coding,9,18732505,18814737,-
ENSDARG00000088823,4,crygm2d3,ensembl_havana,protein_coding,9,22280471,22281854,-
ENSDARG00000077165,5,kcnj3a,ensembl_havana,protein_coding,9,4478199,4511613,-
ENSDARG00000099227,3,galnt13,ensembl_havana,protein_coding,9,4538527,4606463,-
ENSDARG00000056128,7,fastkd1,ensembl_havana,protein_coding,9,48232571,48267646,+
ENSDARG00000056923,5,dbr1,ensembl_havana,protein_coding,9,27860332,27868267,-
ENSDARG00000069383,6,cnga4,ensembl_havana,protein_coding,9,32930622,32946439,+
ENSDARG00000056917,7,si:rp71-45g20.4,ensembl_havana,protein_coding,9,27855684,27857413,-
ENSDARG00000092057,2,si:dkey-90l23.1,ensembl_havana,protein_coding,9,8372167,8375675,+
ENSDARG00000021677,9,phf11,havana,protein_coding,9,29616854,29634354,+
ENSDARG00000010280,10,clasp1a,ensembl_havana,protein_coding,9,38163876,38291809,+
ENSDARG00000063730,7,osbpl6,ensembl_havana,protein_coding,9,1391535,1459985,-
ENSDARG00000053383,5,rprma,ensembl_havana,protein_coding,9,4609746,4610777,+
ENSDARG00000069926,5,hsd3b1,ensembl_havana,protein_coding,9,21194445,21200464,+
ENSDARG00000007396,9,rnd3b,ensembl_havana,protein_coding,9,23026324,23033818,-
ENSDARG00000086658,4,crygm2d21,ensembl_havana,protein_coding,9,22298246,22299412,-
ENSDARG00000000241,12,slc40a1,ensembl_havana,protein_coding,9,41103127,41113878,+
ENSDARG00000087765,4,crygm2d10,ensembl_havana,protein_coding,9,22309838,22310919,-
ENSDARG00000025495,6,nhlh2,ensembl_havana,protein_coding,9,32978302,32981660,+
ENSDARG00000086917,5,crygm2d2,ensembl_havana,protein_coding,9,22317479,22318511,-
ENSDARG00000004305,11,vangl1,ensembl_havana,protein_coding,9,33009284,33055440,+
ENSDARG00000068888,5,klhl41a,ensembl_havana,protein_coding,9,48270379,48281941,-
ENSDARG00000015554,7,zic2a,ensembl_havana,protein_coding,9,31282161,31287010,+
ENSDARG00000016022,5,zic5,ensembl_havana,protein_coding,9,31274108,31314324,-
ENSDARG00000069672,5,tyw5,ensembl_havana,protein_coding,9,24116275,24120855,-
ENSDARG00000076004,5,ppp2r3b,ensembl_havana,protein_coding,9,34484454,34509997,-
ENSDARG00000087324,6,crygm2d1,ensembl_havana,protein_coding,9,22338578,22339582,-
ENSDARG00000058467,5,prpf40a,ensembl_havana,protein_coding,9,4675193,4721993,+
ENSDARG00000039827,5,bbs5,ensembl_havana,protein_coding,9,48284606,48296469,-
ENSDARG00000010701,8,crygs4,ensembl_havana,protein_coding,9,22359919,22360742,+
ENSDARG00000041179,7,crygm5,ensembl_havana,protein_coding,9,22345047,22352280,-
ENSDARG00000078189,5,crygm3,ensembl_havana,protein_coding,9,22354281,22361681,-
ENSDARG00000025943,9,crygs3,ensembl_havana,protein_coding,9,22351443,22366295,+
ENSDARG00000078134,5,crygm2f,ensembl_havana,protein_coding,9,22344595,22345500,-
ENSDARG00000006816,7,gtf2f2b,ensembl_havana,protein_coding,9,18829360,18905317,+
ENSDARG00000068691,5,kctd4,ensembl_havana,protein_coding,9,18876036,18877597,-
ENSDARG00000063731,7,rbm45,ensembl_havana,protein_coding,9,1463052,1484202,-
ENSDARG00000005870,11,mmadhc,ensembl_havana,protein_coding,9,23049500,23056240,+
ENSDARG00000094478,3,si:ch1073-75o15.4,havana,protein_coding,9,8380728,8385896,+
ENSDARG00000095675,4,ccdc141,ensembl_havana,protein_coding,9,43074531,43142677,-
ENSDARG00000040730,8,wdr75,ensembl_havana,protein_coding,9,41120158,41156972,-
ENSDARG00000028731,10,stat4,ensembl_havana,protein_coding,9,41156287,41208343,+
ENSDARG00000069671,4,maip1,ensembl_havana,protein_coding,9,24121036,24123931,+
ENSDARG00000069485,4,spryd7b,ensembl_havana,protein_coding,9,29636620,29643628,-
ENSDARG00000069381,6,si:ch211-125e6.5,ensembl_havana,protein_coding,9,33061564,33063083,-
ENSDARG00000010010,11,trim13,ensembl_havana,protein_coding,9,29642857,29654998,+
ENSDARG00000092033,4,si:dkey-239h2.3,havana,protein_coding,9,18908721,18911698,-
ENSDARG00000062465,7,pgap1,ensembl_havana,protein_coding,9,24125445,24145714,+
ENSDARG00000076321,6,col28a2a,ensembl_havana,protein_coding,9,48297412,48371379,-
ENSDARG00000042880,6,si:ch211-222f23.6,ensembl_havana,protein_coding,9,1485234,1499721,-
ENSDARG00000069922,7,pla1a,ensembl_havana,protein_coding,9,21222428,21231297,-
ENSDARG00000038321,8,zgc:172053,ensembl_havana,protein_coding,9,33080438,33081978,-
ENSDARG00000062447,8,hecw2a,ensembl_havana,protein_coding,9,24159280,24192145,+
ENSDARG00000020447,11,tmtc4,ensembl_havana,protein_coding,9,31494941,31525126,-
ENSDARG00000014348,7,stk17b,ensembl_havana,protein_coding,9,24192370,24201159,+
ENSDARG00000039824,7,zgc:172182,ensembl_havana,protein_coding,9,48386928,48407408,-
ENSDARG00000068683,5,chmp2ba,ensembl_havana,protein_coding,9,19039608,19057957,+
ENSDARG00000004307,8,lypd6,ensembl_havana,protein_coding,9,23071149,23118350,-
ENSDARG00000029497,8,tfcp2l1,ensembl_havana,protein_coding,9,38292919,38311750,+
ENSDARG00000063732,7,pde11a,ensembl_havana,protein_coding,9,1505206,1574386,+
ENSDARG00000008982,7,casq2,ensembl_havana,protein_coding,9,33097289,33107237,-
ENSDARG00000077643,5,lypd6b,ensembl_havana,protein_coding,9,23142170,23181062,-
ENSDARG00000040614,8,sestd1,ensembl_havana,protein_coding,9,43149854,43213229,-
ENSDARG00000094518,2,si:ch211-125e6.8,ensembl_havana,protein_coding,9,33115926,33121587,-
ENSDARG00000094616,4,zgc:113984,ensembl_havana,protein_coding,9,8390737,8393808,+
ENSDARG00000005128,9,rnaseh2b,ensembl_havana,protein_coding,9,29671553,29679172,+
ENSDARG00000077812,5,slc5a3b,havana,protein_coding,9,33134882,33136990,-
ENSDARG00000062258,8,armc8,ensembl_havana,protein_coding,9,27876146,27901606,+
ENSDARG00000062425,6,,ensembl_havana,protein_coding,9,24204180,24209083,-
ENSDARG00000062423,7,zgc:153901,ensembl_havana,protein_coding,9,24208533,24212884,+
ENSDARG00000012586,13,fmnl2a,ensembl_havana,protein_coding,9,4730398,4856767,-
ENSDARG00000062696,7,dgkg,ensembl_havana,protein_coding,9,22375331,22618558,+
ENSDARG00000069920,5,cox17,ensembl_havana,protein_coding,9,21235476,21238616,-
ENSDARG00000001788,9,atp5po,ensembl_havana,protein_coding,9,33145522,33148873,+
ENSDARG00000040332,9,crfb2,ensembl_havana,protein_coding,9,19073556,19092322,-
ENSDARG00000077382,5,hcn5,ensembl_havana,protein_coding,9,21243335,21257516,+
ENSDARG00000102506,3,lrp2a,ensembl_havana,protein_coding,9,48415043,48672254,+
ENSDARG00000076027,6,kif5c,ensembl_havana,protein_coding,9,23185615,23217196,-
ENSDARG00000030789,7,ddx18,ensembl_havana,protein_coding,9,38314466,38352220,+
ENSDARG00000042821,8,agps,ensembl_havana,protein_coding,9,1589672,1639965,-
ENSDARG00000006065,12,znf385b,ensembl_havana,protein_coding,9,43243212,43538328,-
ENSDARG00000032156,8,zgc:171776,ensembl_havana,protein_coding,9,8396755,8399119,+
ENSDARG00000004692,8,nabp1a,ensembl_havana,protein_coding,9,24214660,24218367,-
ENSDARG00000068681,8,crfb1,ensembl_havana,protein_coding,9,19095023,19133001,+
ENSDARG00000056191,7,si:ch211-168k14.2,havana,protein_coding,9,31534601,31586956,+
ENSDARG00000025891,10,shox,ensembl_havana,protein_coding,9,34641237,34647695,+
ENSDARG00000058924,4,pou1f1,ensembl_havana,protein_coding,9,19132885,19161982,-
ENSDARG00000055857,7,dop1b,ensembl_havana,protein_coding,9,33154841,33195586,+
ENSDARG00000112579,1,cmss1,ensembl_havana,protein_coding,9,29985010,30004074,+
ENSDARG00000027611,7,cavin2a,ensembl_havana,protein_coding,9,24220315,24244383,-
ENSDARG00000076182,6,stat1b,ensembl_havana,protein_coding,9,41218967,41247197,+
ENSDARG00000009430,9,tmem30c,havana,protein_coding,9,29994439,30007477,+
ENSDARG00000034555,8,pard3bb,havana,protein_coding,9,14569211,15208129,-
ENSDARG00000062045,8,il1rapl1a,ensembl_havana,protein_coding,9,29716380,29985390,-
ENSDARG00000069560,6,kcnh3,ensembl_havana,protein_coding,9,27909927,28103097,-
ENSDARG00000095741,3,si:ch1073-75o15.3,ensembl_havana,protein_coding,9,8401796,8404342,+
ENSDARG00000042824,7,nfe2l2a,ensembl_havana,protein_coding,9,1654284,1683368,+
ENSDARG00000057854,6,sap18,ensembl_havana,protein_coding,9,21266684,21268576,-
ENSDARG00000005853,8,slc25a6,ensembl_havana,protein_coding,9,34866576,34871900,-
ENSDARG00000069917,6,ska3,ensembl_havana,protein_coding,9,21259657,21269186,+
ENSDARG00000040678,8,ccdc93,ensembl_havana,protein_coding,9,38353452,38368138,-
ENSDARG00000021433,9,asmtl,ensembl_havana,protein_coding,9,34872733,34882516,-
ENSDARG00000051824,7,tmeff2a,ensembl_havana,protein_coding,9,24249184,24413008,-
ENSDARG00000069763,6,etv5a,ensembl_havana,protein_coding,9,22631672,22649297,+
ENSDARG00000017007,11,nr4a2a,ensembl_havana,protein_coding,9,5040985,5046315,-
ENSDARG00000025420,5,fzd5,ensembl_havana,protein_coding,9,28232522,28234444,+
ENSDARG00000094272,2,map3k19,ensembl_havana,protein_coding,9,23224761,23234064,+
ENSDARG00000014008,10,cwc22,ensembl_havana,protein_coding,9,43552515,43644261,-
ENSDARG00000036685,7,ccnt2a,ensembl_havana,protein_coding,9,23234233,23242684,-
ENSDARG00000099692,2,ccnyl1,ensembl_havana,protein_coding,9,28237378,28255029,-
ENSDARG00000055560,7,p2ry8,havana,protein_coding,9,34884933,34885902,-
ENSDARG00000022261,9,pdzk1,ensembl_havana,protein_coding,9,5862040,5892075,+
ENSDARG00000069297,6,upf3a,ensembl_havana,protein_coding,9,34902971,34915394,-
ENSDARG00000059351,8,hnrnpa3,ensembl_havana,protein_coding,9,1692926,1703801,-
ENSDARG00000070166,7,zgc:153499,ensembl_havana,protein_coding,9,8407778,8413219,+
ENSDARG00000025783,10,si:ch211-125e6.11,ensembl_havana,protein_coding,9,33207574,33209659,+
ENSDARG00000093420,3,creb1b,ensembl_havana,protein_coding,9,28263908,28275600,-
ENSDARG00000005823,9,slc39a10,ensembl_havana,protein_coding,9,24920677,24951662,+
ENSDARG00000060165,7,dnah7,ensembl_havana,protein_coding,9,24951129,25055722,-
ENSDARG00000061373,7,znf142,ensembl_havana,protein_coding,9,38385561,38399432,-
ENSDARG00000040684,7,plcd4b,ensembl_havana,protein_coding,9,38369872,38390990,+
ENSDARG00000062549,8,acmsd,ensembl_havana,protein_coding,9,23244292,23253870,-
ENSDARG00000078864,6,lats2,ensembl_havana,protein_coding,9,21277846,21299336,+
ENSDARG00000019815,11,fn1a,ensembl_havana,protein_coding,9,15362300,15424639,-
ENSDARG00000012244,6,ube2e3,ensembl_havana,protein_coding,9,43797902,43883267,+
ENSDARG00000043821,8,klf7b,ensembl_havana,protein_coding,9,28341109,28399071,-
ENSDARG00000092090,3,si:ch211-125e6.12,ensembl_havana,protein_coding,9,33216945,33218269,+
ENSDARG00000109862,1,htr1fa,ensembl_havana,protein_coding,9,19248124,19308435,+
ENSDARG00000079858,5,tmem163a,ensembl_havana,protein_coding,9,23255410,23313342,+
ENSDARG00000001835,12,nalcn,ensembl_havana,protein_coding,9,31589425,31747106,-
ENSDARG00000103056,3,itga4,ensembl_havana,protein_coding,9,44034790,44088067,+
ENSDARG00000094370,4,si:ch211-125e6.13,ensembl_havana,protein_coding,9,33220342,33221670,+
ENSDARG00000077983,6,GPR89B,ensembl_havana,protein_coding,9,5893608,5916755,-
ENSDARG00000068663,5,zgc:152951,ensembl_havana,protein_coding,9,19340216,19366538,-
ENSDARG00000059276,4,hoxd4a,ensembl_havana,protein_coding,9,1948465,1951144,-
ENSDARG00000086103,3,slc37a1,ensembl_havana,protein_coding,9,19367459,19410043,+
ENSDARG00000059280,7,hoxd3a,ensembl_havana,protein_coding,9,1937049,1959917,-
ENSDARG00000094554,3,si:ch73-7i4.1,havana,protein_coding,9,28598577,28606714,+
ENSDARG00000075282,6,irs2b,ensembl_havana,protein_coding,9,8429239,8454060,-
ENSDARG00000055470,6,cdc16,ensembl_havana,protein_coding,9,34920001,34937256,-
ENSDARG00000059274,5,hoxd9a,ensembl_havana,protein_coding,9,1964005,1965727,-
ENSDARG00000032708,4,arl4cb,ensembl_havana,protein_coding,9,23356774,23358597,-
ENSDARG00000069758,5,si:dkey-189g17.2,ensembl_havana,protein_coding,9,22656976,22672826,+
ENSDARG00000010281,10,xpo4,ensembl_havana,protein_coding,9,21306902,21357841,+
ENSDARG00000057859,6,hoxd10a,ensembl_havana,protein_coding,9,1967707,1970071,-
ENSDARG00000012295,8,bcs1l,ensembl_havana,protein_coding,9,38399912,38407176,+
ENSDARG00000079397,5,cerkl,ensembl_havana,protein_coding,9,44094311,44289636,-
ENSDARG00000062177,8,dcbld2,ensembl_havana,protein_coding,9,30013667,30054178,-
ENSDARG00000093998,2,si:ch73-7i4.2,havana,protein_coding,9,28610052,28616436,-
ENSDARG00000094183,3,si:ch211-125e6.14,havana,protein_coding,9,33222911,33223829,+
ENSDARG00000055009,8,col4a1,ensembl_havana,protein_coding,9,8634229,8670158,-
ENSDARG00000017882,10,rdh1,ensembl_havana,protein_coding,9,48673093,48701035,-
ENSDARG00000059255,4,evx2,ensembl_havana,protein_coding,9,2002701,2007106,+
ENSDARG00000019260,8,dhrs9,ensembl_havana,protein_coding,9,48706038,48736388,-
ENSDARG00000059256,4,hoxd13a,ensembl_havana,protein_coding,9,1986816,1990323,-
ENSDARG00000059263,7,hoxd12a,ensembl_havana,protein_coding,9,1981882,1986014,-
ENSDARG00000011573,12,abcb11a,ensembl_havana,protein_coding,9,48755638,48817119,+
ENSDARG00000059267,6,hoxd11a,ensembl_havana,protein_coding,9,1975818,1978090,-
ENSDARG00000078042,5,il10rb,ensembl_havana,protein_coding,9,61770,68947,-
ENSDARG00000033802,9,cyp27a7,ensembl_havana,protein_coding,9,38408991,38419140,+
ENSDARG00000019566,7,neurod1,ensembl_havana,protein_coding,9,44291721,44295071,-
ENSDARG00000077866,5,nostrin,ensembl_havana,protein_coding,9,48835357,48864945,-
ENSDARG00000093125,5,,ensembl_havana,protein_coding,9,70157,94601,+
ENSDARG00000078433,3,spc25,ensembl_havana,protein_coding,9,48819280,48835494,+
ENSDARG00000055833,5,lectin,ensembl_havana,protein_coding,9,33236844,33238249,+
ENSDARG00000093465,3,si:ch73-7i4.3,havana,protein_coding,9,28685853,28687484,-
ENSDARG00000040838,8,dcun1d2a,ensembl_havana,protein_coding,9,34938316,34945582,-
ENSDARG00000069549,5,zgc:162396,ensembl_havana,protein_coding,9,28688574,28691972,+
ENSDARG00000039335,6,st6gal2a,ensembl_havana,protein_coding,9,6009077,6127872,+
ENSDARG00000027822,10,tmtops2b,ensembl_havana,protein_coding,9,6118362,6208067,-
ENSDARG00000069548,5,zgc:162780,ensembl_havana,protein_coding,9,28693592,28696999,+
ENSDARG00000095057,3,si:dkey-103d23.3,havana,protein_coding,9,15782048,15789526,-
ENSDARG00000077403,4,col8a1a,ensembl_havana,protein_coding,9,30090656,30102778,+
ENSDARG00000038938,6,itprid2,ensembl_havana,protein_coding,9,44304980,44420380,+
ENSDARG00000079126,5,znfl1i,havana,protein_coding,9,31758670,31763252,-
ENSDARG00000053583,8,cers6,ensembl_havana,protein_coding,9,48870122,48937240,-
ENSDARG00000040985,8,itgbl1,ensembl_havana,protein_coding,9,31752628,31833565,+
ENSDARG00000040705,9,glsb,ensembl_havana,protein_coding,9,41273231,41351426,-
ENSDARG00000056704,6,RAMP1,ensembl_havana,protein_coding,9,28778649,28867908,-
ENSDARG00000069186,6,cyp27a1.2,ensembl_havana,protein_coding,9,38420012,38425491,+
ENSDARG00000013708,11,usp9,ensembl_havana,protein_coding,9,33261330,33321040,+
ENSDARG00000091090,4,xirp2b,ensembl_havana,protein_coding,9,49448752,49531762,-
ENSDARG00000088402,4,rubcnl,havana,protein_coding,9,25083160,25094181,-
ENSDARG00000056087,6,ecrg4a,ensembl_havana,protein_coding,9,6371919,6380653,-
ENSDARG00000056102,8,uxs1,ensembl_havana,protein_coding,9,6255682,6370693,+
ENSDARG00000014976,11,lims2,ensembl_havana,protein_coding,9,94884,100579,-
ENSDARG00000088013,5,CYP27A1,ensembl_havana,protein_coding,9,38427572,38433916,+
ENSDARG00000040584,7,eef1akmt1,ensembl_havana,protein_coding,9,21358941,21363501,+
ENSDARG00000041071,7,jagn1a,ensembl_havana,protein_coding,9,30108641,30111105,+
ENSDARG00000104110,2,col4a2,ensembl_havana,protein_coding,9,8761099,8882901,+
ENSDARG00000075996,4,znfl1b,havana,protein_coding,9,15837398,15841997,+
ENSDARG00000055159,7,cyp27a1.4,ensembl_havana,protein_coding,9,38446504,38457413,+
ENSDARG00000068713,6,si:dkey-14o1.20,ensembl_havana,protein_coding,9,15890558,15894501,+
ENSDARG00000038941,8,ppp1r1c,ensembl_havana,protein_coding,9,44430705,44489978,+
ENSDARG00000012942,11,itgb5,ensembl_havana,protein_coding,9,22677503,22748015,+
ENSDARG00000030104,7,sh3bp4,ensembl_havana,protein_coding,9,23369294,23383131,-
ENSDARG00000003641,9,tfg,ensembl_havana,protein_coding,9,30112423,30128760,+
ENSDARG00000019293,9,tfdp1a,ensembl_havana,protein_coding,9,34950942,34968429,+
ENSDARG00000012368,13,ttc21b,ensembl_havana,protein_coding,9,49808483,49860756,-
ENSDARG00000055437,8,METTL21C,ensembl_havana,protein_coding,9,34970418,34974416,-
ENSDARG00000077119,5,naxd,ensembl_havana,protein_coding,9,8894788,8923471,+
ENSDARG00000040982,5,fgf14,ensembl_havana,protein_coding,9,31838044,31915423,-
ENSDARG00000018206,10,nck2a,ensembl_havana,protein_coding,9,6393368,6502491,-
ENSDARG00000078778,5,lrch1,ensembl_havana,protein_coding,9,25096500,25171412,+
ENSDARG00000060280,6,pde9a,ensembl_havana,protein_coding,9,19421841,19477248,+
ENSDARG00000090581,3,wdr4,ensembl_havana,protein_coding,9,19477687,19489264,-
ENSDARG00000010700,7,il17d,ensembl_havana,protein_coding,9,21363623,21365350,-
ENSDARG00000027234,11,ift88,ensembl_havana,protein_coding,9,21365043,21383489,-
ENSDARG00000060875,7,pde1a,ensembl_havana,protein_coding,9,44498182,44642108,-
ENSDARG00000093739,2,si:dkey-83m22.7,havana,protein_coding,9,32069957,32071430,+
ENSDARG00000005049,10,rab20,ensembl_havana,protein_coding,9,8887528,8895243,-
ENSDARG00000042018,7,fhl2a,ensembl_havana,protein_coding,9,6578580,6601988,+
ENSDARG00000073920,6,cntnap5a,ensembl_havana,protein_coding,9,23511913,23625232,+
ENSDARG00000042025,7,C9H2orf49,ensembl_havana,protein_coding,9,6607514,6618067,-
ENSDARG00000040490,5,dusp19a,ensembl_havana,protein_coding,9,44713033,44718628,-
ENSDARG00000017775,10,atp5mc3a,ensembl_havana,protein_coding,9,2330798,2341127,+
ENSDARG00000068711,6,crfb4,ensembl_havana,protein_coding,9,15936216,16062938,-
ENSDARG00000063357,4,GPR45,ensembl_havana,protein_coding,9,6623536,6624663,-
ENSDARG00000042032,6,pou3f3a,ensembl_havana,protein_coding,9,6658594,6661666,-
ENSDARG00000032324,9,epb41l5,ensembl_havana,protein_coding,9,28870357,28939796,-
ENSDARG00000076122,5,si:ch211-160b11.4,havana,protein_coding,9,34978867,34986827,-
ENSDARG00000040374,4,tmem182a,ensembl_havana,protein_coding,9,6915611,6927587,-
ENSDARG00000062156,7,abi3bpa,ensembl_havana,protein_coding,9,30132498,30165621,-
ENSDARG00000023903,10,atf2,ensembl_havana,protein_coding,9,2343096,2382588,+
ENSDARG00000021402,12,mcm3ap,ensembl_havana,protein_coding,9,38457806,38483789,+
ENSDARG00000019782,10,impg2a,havana,protein_coding,9,30188764,30190513,-
ENSDARG00000061274,6,lss,havana,protein_coding,9,38481780,38500391,+
ENSDARG00000014867,7,rpl8,ensembl_havana,protein_coding,9,33323104,33329787,-
ENSDARG00000019496,10,esd,ensembl_havana,protein_coding,9,25171662,25181697,-
ENSDARG00000060853,8,nckap1,ensembl_havana,protein_coding,9,44721808,44825419,+
ENSDARG00000109522,1,senp7a,ensembl_havana,protein_coding,9,30204415,30206763,+
ENSDARG00000041546,5,gypc,ensembl_havana,protein_coding,9,23665777,23718614,+
ENSDARG00000074728,5,mfsd9,ensembl_havana,protein_coding,9,6934491,6956549,+
ENSDARG00000115136,1,senp7a,ensembl_havana,protein_coding,9,30211038,30213671,+
ENSDARG00000104300,2,wipf1a,ensembl_havana,protein_coding,9,2499627,2518359,+
ENSDARG00000079071,5,jam2b,ensembl_havana,protein_coding,9,34996245,35010396,+
ENSDARG00000040700,5,nab1b,ensembl_havana,protein_coding,9,41367848,41401564,-
ENSDARG00000036833,6,upp2,ensembl_havana,protein_coding,9,16097812,16109001,-
ENSDARG00000013333,9,ndufa10,ensembl_havana,protein_coding,9,23740506,23747409,-
ENSDARG00000086819,6,scn1laa,ensembl_havana,protein_coding,9,49906037,50001606,-
ENSDARG00000058780,6,slc9a2,ensembl_havana,protein_coding,9,6963039,6991650,-
ENSDARG00000062148,7,si:dkey-100n23.3,havana,protein_coding,9,30217828,30247961,-
ENSDARG00000061062,8,nemp2,ensembl_havana,protein_coding,9,41459759,41481650,+
ENSDARG00000042707,7,cx30.3,ensembl_havana,protein_coding,9,21401189,21405066,+
ENSDARG00000003675,13,cryl1,ensembl_havana,protein_coding,9,21383620,21401302,+
ENSDARG00000040257,10,slc38a11,ensembl_havana,protein_coding,9,50000504,50032969,+
ENSDARG00000054583,9,mfsd6b,ensembl_havana,protein_coding,9,41482831,41507712,-
ENSDARG00000020573,10,ddx3xa,ensembl_havana,protein_coding,9,33334501,33354738,+
ENSDARG00000093440,2,tnfaip6,ensembl_havana,protein_coding,9,22764235,22779813,+
ENSDARG00000057029,6,htr2aa,ensembl_havana,protein_coding,9,25198249,25255490,-
ENSDARG00000094012,2,si:dkey-192g7.3,havana,protein_coding,9,35077546,35081981,+
ENSDARG00000055543,8,appb,ensembl_havana,protein_coding,9,35026415,35155089,-
ENSDARG00000077967,6,si:ch211-140m22.7,ensembl_havana,protein_coding,9,19489304,19510927,+
ENSDARG00000005828,7,faima,ensembl_havana,protein_coding,9,23748133,23755337,+
ENSDARG00000006848,10,parp9,ensembl_havana,protein_coding,9,23754275,23765480,-
