id,gene_version,GeneSymbol,gene_source,gene_biotype,Chr,Start,End,Strand
ENSMUSG00000002332,17,Dhrs1,ensembl_havana,protein_coding,14,55976477,55983147,-
ENSMUSG00000019297,10,Nop9,ensembl_havana,protein_coding,14,55983150,55992957,+
ENSMUSG00000022219,11,Cideb,ensembl_havana,protein_coding,14,55991507,55995915,-
ENSMUSG00000040432,6,Ltb4r2,ensembl_havana,protein_coding,14,55998885,56002595,+
ENSMUSG00000046908,6,Ltb4r1,ensembl_havana,protein_coding,14,56003419,56005951,+
ENSMUSG00000022220,15,Adcy4,ensembl_havana,protein_coding,14,56006514,56021552,-
ENSMUSG00000022221,15,Ripk3,ensembl_havana,protein_coding,14,56022452,56026322,-
ENSMUSG00000023411,13,Nfatc4,ensembl_havana,protein_coding,14,56060601,56071400,+
ENSMUSG00000075592,11,Nynrin,ensembl_havana,protein_coding,14,56091467,56112193,+
ENSMUSG00000040380,15,Cbln3,ensembl_havana,protein_coding,14,56116370,56121849,-
ENSMUSG00000047153,5,Khnyn,ensembl_havana,protein_coding,14,56122404,56136232,+
ENSMUSG00000022223,10,Sdr39u1,ensembl_havana,protein_coding,14,56134740,56137750,-
ENSMUSG00000022225,8,Cma1,ensembl_havana,protein_coding,14,56178908,56182132,-
ENSMUSG00000068289,7,Cma2,ensembl_havana,protein_coding,14,56188437,56211488,+
ENSMUSG00000022227,6,Mcpt1,ensembl_havana,protein_coding,14,56255428,56257841,+
ENSMUSG00000071361,2,Mcpt9,ensembl_havana,protein_coding,14,56264321,56267952,-
ENSMUSG00000022226,7,Mcpt2,ensembl_havana,protein_coding,14,56279498,56282099,+
ENSMUSG00000061068,8,Mcpt4,ensembl_havana,protein_coding,14,56297086,56299770,-
ENSMUSG00000022157,9,Mcpt8,ensembl_havana,protein_coding,14,56319623,56322730,-
ENSMUSG00000040314,3,Ctsg,ensembl_havana,protein_coding,14,56337338,56340031,-
ENSMUSG00000022156,9,Gzme,ensembl_havana,protein_coding,14,56355083,56358082,-
ENSMUSG00000059256,7,Gzmd,ensembl_havana,protein_coding,14,56367013,56370065,-
ENSMUSG00000040284,5,Gzmg,ensembl_havana,protein_coding,14,56394039,56397036,-
ENSMUSG00000015443,10,Gzmn,ensembl_havana,protein_coding,14,56403254,56412056,-
ENSMUSG00000015441,5,Gzmf,ensembl_havana,protein_coding,14,56442720,56448874,-
ENSMUSG00000079186,4,Gzmc,ensembl_havana,protein_coding,14,56468898,56472113,-
ENSMUSG00000015437,6,Gzmb,ensembl_havana,protein_coding,14,56496295,56499717,-
ENSMUSG00000022229,4,Atp12a,ensembl_havana,protein_coding,14,56602525,56626007,+
ENSMUSG00000000365,10,Rnf17,ensembl_havana,protein_coding,14,56640038,56762489,+
ENSMUSG00000064128,9,Cenpj,ensembl_havana,protein_coding,14,56764218,56812882,-
ENSMUSG00000054509,8,Parp4,ensembl_havana,protein_coding,14,56813076,56897251,+
ENSMUSG00000079184,11,Mphosph8,ensembl_havana,protein_coding,14,56905705,56934887,+
ENSMUSG00000058317,13,Ube2e2,ensembl_havana,protein_coding,14,3575429,3896121,+
ENSMUSG00000021774,14,Ube2e1,ensembl_havana,protein_coding,14,4137837,4186974,+
ENSMUSG00000021772,16,Nkiras1,ensembl_havana,protein_coding,14,4185693,4198560,-
ENSMUSG00000012405,17,Rpl15,ensembl_havana,protein_coding,14,4198305,4201873,+
ENSMUSG00000021775,12,Nr1d2,ensembl_havana,protein_coding,14,4230569,4265642,+
ENSMUSG00000021779,20,Thrb,ensembl_havana,protein_coding,14,4431611,4809435,-
ENSMUSG00000017491,10,Rarb,ensembl_havana,protein_coding,14,5650540,6038924,+
ENSMUSG00000017485,12,Top2b,ensembl_havana,protein_coding,14,6034301,6104584,-
ENSMUSG00000021785,9,Ngly1,ensembl_havana,protein_coding,14,6157837,6220483,-
ENSMUSG00000021786,14,Oxsm,ensembl_havana,protein_coding,14,6219955,6231111,+
ENSMUSG00000045201,7,Lrrc3b,ensembl_havana,protein_coding,14,7030776,7112248,+
ENSMUSG00000042567,21,Nek10,ensembl_havana,protein_coding,14,7457704,7666348,-
ENSMUSG00000021733,12,Slc4a7,ensembl_havana,protein_coding,14,7669823,7767484,-
ENSMUSG00000091809,5,Olfr721-ps1,ensembl_havana,protein_coding,14,8059668,8068465,-
ENSMUSG00000068758,9,Il3ra,ensembl_havana,protein_coding,14,8113752,8123488,-
ENSMUSG00000072707,4,Olfr31,ensembl_havana,protein_coding,14,8137972,8146935,-
ENSMUSG00000052417,7,Olfr720,ensembl_havana,protein_coding,14,8282925,8298025,+
ENSMUSG00000021737,5,Psmd6,ensembl_havana,protein_coding,14,8348779,8357589,+
ENSMUSG00000021738,6,Atxn7,ensembl_havana,protein_coding,14,8362461,8508323,-
ENSMUSG00000053453,10,Thoc7,ensembl_havana,protein_coding,14,8507911,8520751,+
ENSMUSG00000079357,10,Gm11100,ensembl_havana,protein_coding,14,8518631,8551429,-
ENSMUSG00000084902,3,Gm281,havana,protein_coding,14,8555285,8655145,+
ENSMUSG00000021747,13,Cfap20dc,ensembl_havana,protein_coding,14,13803533,14038581,+
ENSMUSG00000021749,7,Oit1,ensembl_havana,protein_coding,14,14091019,14120836,+
ENSMUSG00000021750,17,Fam107a,ensembl_havana,protein_coding,14,14151750,14173499,+
ENSMUSG00000021751,14,Acox2,ensembl_havana,protein_coding,14,14210420,14244262,+
ENSMUSG00000021752,15,Kctd6,ensembl_havana,protein_coding,14,14246210,14255878,-
ENSMUSG00000021748,10,Pdhb,ensembl_havana,protein_coding,14,14296748,14303777,+
ENSMUSG00000033885,16,Pxk,ensembl_havana,protein_coding,14,14304656,14371562,-
ENSMUSG00000023156,5,Rpp14,ensembl_havana,protein_coding,14,14377939,14389406,-
ENSMUSG00000025277,15,Abhd6,ensembl_havana,protein_coding,14,14413010,14466871,-
ENSMUSG00000025279,8,Dnase1l3,ensembl_havana,protein_coding,14,14475200,14505240,+
ENSMUSG00000109649,2,Gm45521,havana,protein_coding,14,14509137,14512485,-
ENSMUSG00000025278,10,Flnb,ensembl_havana,protein_coding,14,14518185,14651816,-
ENSMUSG00000063277,8,Gm10128,ensembl,protein_coding,14,14825801,14828878,+
ENSMUSG00000079364,4,Gm3558,ensembl_havana,protein_coding,14,14901207,14924622,+
ENSMUSG00000091617,9,Gm3752,ensembl_havana,protein_coding,14,14986011,15003411,+
ENSMUSG00000091227,2,Gm3755,havana,protein_coding,14,15018856,15028849,+
ENSMUSG00000091676,2,Gm8374,havana,protein_coding,14,15104639,15107676,+
ENSMUSG00000072726,4,Gm5797,ensembl_havana,protein_coding,14,15137378,15145785,+
ENSMUSG00000091472,3,Gm3739,havana,protein_coding,14,15154724,15176125,+
ENSMUSG00000096183,8,Gm3727,ensembl_havana,protein_coding,14,15205059,15213884,+
ENSMUSG00000095015,8,Gm16434,ensembl_havana,protein_coding,14,15275233,15283846,+
ENSMUSG00000090363,9,Gm3512,ensembl_havana,protein_coding,14,15295240,15316262,+
ENSMUSG00000096869,8,Gm6676,ensembl_havana,protein_coding,14,15344361,15352975,+
ENSMUSG00000092167,9,Gm3696,ensembl_havana,protein_coding,14,15369152,15386565,+
ENSMUSG00000094021,8,Gm3685,ensembl_havana,protein_coding,14,15424803,15433238,+
ENSMUSG00000093985,8,Gm10406,ensembl_havana,protein_coding,14,15442324,15463658,+
ENSMUSG00000091400,2,Gm6356,havana,protein_coding,14,15495955,15504324,+
ENSMUSG00000090691,4,Gm3667,havana,protein_coding,14,15579811,15601271,+
ENSMUSG00000096685,8,Gm3642,ensembl_havana,protein_coding,14,15629462,15637542,+
ENSMUSG00000090404,8,Gm8362,havana,protein_coding,14,15695362,15703811,+
ENSMUSG00000091754,9,Gm3636,ensembl_havana,protein_coding,14,15727441,15734088,+
ENSMUSG00000091814,2,Gm8050,havana,protein_coding,14,15749522,15757590,+
ENSMUSG00000094590,3,Gm10251,ensembl_havana,protein_coding,14,15785603,15831353,+
ENSMUSG00000096839,8,Gm3460,ensembl_havana,protein_coding,14,15847355,15855806,+
ENSMUSG00000093898,3,Gm33933,havana,protein_coding,14,15879160,15885814,+
ENSMUSG00000090627,9,Gm8356,ensembl_havana,protein_coding,14,15932483,15941161,+
ENSMUSG00000095360,8,Gm3594,ensembl_havana,protein_coding,14,16025162,16033977,+
ENSMUSG00000096904,8,Lamtor3-ps,ensembl_havana,protein_coding,14,16057291,16063946,+
ENSMUSG00000072738,4,Gm16440,havana,protein_coding,14,16079454,16089052,+
ENSMUSG00000094811,8,Gm21103,ensembl_havana,protein_coding,14,16164930,16173408,+
ENSMUSG00000079396,5,Gm3411,ensembl_havana,protein_coding,14,16182523,16210026,+
ENSMUSG00000094460,8,Gm21560,ensembl_havana,protein_coding,14,16250481,16259156,+
ENSMUSG00000079371,10,Gm3476,ensembl_havana,protein_coding,14,16343966,16352405,+
ENSMUSG00000094634,9,Gm3468,havana,protein_coding,14,16361108,16382478,+
ENSMUSG00000091882,9,Gm6337,ensembl_havana,protein_coding,14,16411506,16420304,+
ENSMUSG00000091568,9,Gm8206,ensembl_havana,protein_coding,14,16431564,16453014,+
ENSMUSG00000090643,9,Gm3453,ensembl_havana,protein_coding,14,16490636,16499029,+
ENSMUSG00000091275,2,Gm3248,havana,protein_coding,14,16508028,16530548,+
ENSMUSG00000090707,9,Gm8237,ensembl_havana,protein_coding,14,16589391,16611855,+
ENSMUSG00000090512,9,Gm3424,ensembl_havana,protein_coding,14,16639444,16647839,+
ENSMUSG00000096629,8,Gm3383,ensembl_havana,protein_coding,14,16661815,16679217,+
ENSMUSG00000094370,8,Gm3373,ensembl_havana,protein_coding,14,16728196,16751437,+
ENSMUSG00000096470,2,Gm9603,havana,protein_coding,14,16782316,16790989,+
ENSMUSG00000090547,2,Gm8265,havana,protein_coding,14,16836745,16839492,+
ENSMUSG00000095295,9,Gm3488,ensembl_havana,protein_coding,14,16946846,16968099,-
ENSMUSG00000095797,9,Gm8246,ensembl_havana,protein_coding,14,16991943,17000335,+
ENSMUSG00000094825,9,Gm3194,ensembl_havana,protein_coding,14,17014306,17031708,+
ENSMUSG00000096003,8,Gm3500,ensembl_havana,protein_coding,14,17080724,17103979,+
ENSMUSG00000096023,2,Gm3542,havana,protein_coding,14,17134845,17143518,+
ENSMUSG00000094929,2,Gm3526,havana,protein_coding,14,17209193,17215866,+
ENSMUSG00000079380,5,Gm8271,havana,protein_coding,14,17276030,17283980,-
ENSMUSG00000095912,2,Gm3317,ensembl_havana,protein_coding,14,17300540,17305238,-
ENSMUSG00000079378,9,Gm8279,ensembl_havana,protein_coding,14,17329814,17338254,-
ENSMUSG00000095681,8,Gm8281,ensembl_havana,protein_coding,14,17376455,17398733,-
ENSMUSG00000079383,10,Gm3298,ensembl_havana,protein_coding,14,17451096,17453882,-
ENSMUSG00000090827,9,Gm8297,ensembl_havana,protein_coding,14,17477364,17485838,-
ENSMUSG00000091185,2,Gm3278,havana,protein_coding,14,17567342,17577357,-
ENSMUSG00000094132,8,Gm3264,ensembl_havana,protein_coding,14,17593922,17614197,-
ENSMUSG00000091494,9,Gm3269,ensembl_havana,protein_coding,14,17622906,17631667,-
ENSMUSG00000090539,9,Gm9602,ensembl_havana,protein_coding,14,17684771,17693436,-
ENSMUSG00000094628,8,Gm3252,ensembl_havana,protein_coding,14,17722280,17742998,-
ENSMUSG00000091700,8,Gm7876,havana,protein_coding,14,17752095,17760535,-
ENSMUSG00000090872,9,Gm3239,ensembl_havana,protein_coding,14,17798923,17805581,-
ENSMUSG00000094258,8,Gm8159,ensembl_havana,protein_coding,14,17828971,17837421,-
ENSMUSG00000090472,9,Gm3047,ensembl_havana,protein_coding,14,17907026,17914368,-
ENSMUSG00000079386,9,Gm3173,ensembl_havana,protein_coding,14,17950321,17955015,-
ENSMUSG00000091148,8,Gm3182,havana,protein_coding,14,17979596,17988028,-
ENSMUSG00000091418,3,Gm3164,havana,protein_coding,14,18025934,18054325,-
ENSMUSG00000095056,8,Gm3159,ensembl_havana,protein_coding,14,18063426,18072247,-
ENSMUSG00000079388,10,2610042L04Rik,ensembl_havana,protein_coding,14,18115085,18135010,-
ENSMUSG00000079389,11,Gm3149,ensembl_havana,protein_coding,14,18144052,18152490,-
ENSMUSG00000091114,2,Gm3138,havana,protein_coding,14,18211767,18220142,-
ENSMUSG00000079391,11,Gm2974,ensembl_havana,protein_coding,14,18264878,18287197,-
ENSMUSG00000090764,9,Gm3127,ensembl_havana,protein_coding,14,18296270,18304743,-
ENSMUSG00000091563,9,Gm8108,ensembl_havana,protein_coding,14,18336989,18359247,-
ENSMUSG00000091022,9,Gm3115,ensembl_havana,protein_coding,14,18370467,18385653,-
ENSMUSG00000096775,2,Gm5796,ensembl_havana,protein_coding,14,18428403,18445832,-
ENSMUSG00000095686,8,Gm3099,ensembl_havana,protein_coding,14,18462767,18471379,-
ENSMUSG00000091756,2,Gm3095,havana,protein_coding,14,18499566,18506226,-
ENSMUSG00000096793,8,Gm3002,ensembl_havana,protein_coding,14,18639088,18659699,-
ENSMUSG00000096901,8,Gm3029,ensembl_havana,protein_coding,14,18529588,18538017,-
ENSMUSG00000096218,3,Gm2916,ensembl_havana,protein_coding,14,18548133,18585601,-
ENSMUSG00000090364,2,Gm3043,havana,protein_coding,14,18771773,18780990,-
ENSMUSG00000079402,10,Gm3020,ensembl_havana,protein_coding,14,18796558,18817743,-
ENSMUSG00000095368,8,Gm3012,ensembl_havana,protein_coding,14,18826830,18835261,-
ENSMUSG00000095195,8,Gm3005,ensembl_havana,protein_coding,14,18875553,18897750,-
ENSMUSG00000072739,5,Gm10408,havana,protein_coding,14,19010486,19020394,-
ENSMUSG00000096488,2,Gm10409,havana,protein_coding,14,19035973,19057159,-
ENSMUSG00000095533,8,Gm10413,ensembl_havana,protein_coding,14,19066248,19074680,-
ENSMUSG00000096574,8,Gm2956,ensembl_havana,protein_coding,14,19114974,19137146,-
ENSMUSG00000096039,9,D830030K20Rik,ensembl_havana,protein_coding,14,19235422,19261285,-
ENSMUSG00000079409,9,Gm5795,ensembl_havana,protein_coding,14,19273092,19281518,-
ENSMUSG00000071613,12,Gm10340,ensembl_havana,protein_coding,14,19328164,19335776,-
ENSMUSG00000079410,5,Gm2897,ensembl_havana,protein_coding,14,19392933,19420488,-
ENSMUSG00000090487,9,Gm2888,ensembl_havana,protein_coding,14,19431011,19439771,-
ENSMUSG00000021868,8,Ppif,ensembl_havana,protein_coding,14,25694578,25700892,+
ENSMUSG00000055538,8,Zcchc24,ensembl_havana,protein_coding,14,25712066,25769463,-
ENSMUSG00000021866,16,Anxa11,ensembl_havana,protein_coding,14,25842580,25887228,+
ENSMUSG00000095304,10,Plac9a,ensembl_havana,protein_coding,14,25887930,25903524,-
ENSMUSG00000072676,13,Tmem254a,ensembl_havana,protein_coding,14,25923724,25928096,-
ENSMUSG00000095975,4,Cphx1,ensembl_havana,protein_coding,14,25938728,25956780,+
ENSMUSG00000048502,15,Duxbl1,ensembl_havana,protein_coding,14,25979001,25990512,+
ENSMUSG00000021870,18,Slmap,ensembl_havana,protein_coding,14,26134323,26256086,-
ENSMUSG00000021782,15,Dlg5,ensembl_havana,protein_coding,14,24184021,24295988,-
ENSMUSG00000025280,9,Polr3a,ensembl_havana,protein_coding,14,24498764,24537126,-
ENSMUSG00000025290,18,Rps24,ensembl_havana,protein_coding,14,24537193,24547027,+
ENSMUSG00000094706,9,Gm10338,ensembl_havana,protein_coding,14,14874181,14889156,+
ENSMUSG00000031990,16,Jam3,ensembl_havana,protein_coding,9,27008680,27066717,-
ENSMUSG00000032026,8,Rexo2,ensembl_havana,protein_coding,9,48379812,48391923,-
ENSMUSG00000042396,11,Rbm7,ensembl_havana,protein_coding,9,48400001,48406599,-
ENSMUSG00000042293,9,Gm5617,ensembl_havana,protein_coding,9,48406742,48407272,+
ENSMUSG00000007908,15,Hmgcll1,ensembl_havana,protein_coding,9,75922137,76043632,+
ENSMUSG00000032271,14,Nnmt,ensembl_havana,protein_coding,9,48503177,48516453,-
ENSMUSG00000091345,10,Col6a5,ensembl_havana,protein_coding,9,105733277,105837842,-
ENSMUSG00000066687,6,Zbtb16,ensembl_havana,protein_coding,9,48565597,48747522,-
ENSMUSG00000059383,15,Gfral,ensembl_havana,protein_coding,9,76071384,76120939,-
ENSMUSG00000034275,19,Igsf9b,ensembl_havana,protein_coding,9,27210500,27268842,+
ENSMUSG00000031991,11,Spata19,ensembl_havana,protein_coding,9,27308096,27313081,+
ENSMUSG00000032572,10,Col6a4,ensembl_havana,protein_coding,9,105866653,105973982,-
ENSMUSG00000032360,17,Hcrtr2,ensembl_havana,protein_coding,9,76133162,76231138,-
ENSMUSG00000032269,9,Htr3a,ensembl_havana,protein_coding,9,48810513,48822399,-
ENSMUSG00000032358,13,Fam83b,ensembl_havana,protein_coding,9,76397336,76474398,-
ENSMUSG00000008590,5,Htr3b,ensembl_havana,protein_coding,9,48846308,48876290,-
ENSMUSG00000062257,14,Opcml,ensembl_havana,protein_coding,9,27702071,28836706,+
ENSMUSG00000020258,17,Glyctk,ensembl_havana,protein_coding,9,106030056,106035337,-
ENSMUSG00000032357,13,Tinag,ensembl_havana,protein_coding,9,76858975,76953076,-
ENSMUSG00000059974,11,Ntm,ensembl_havana,protein_coding,9,28906046,29874437,-
ENSMUSG00000020257,14,Wdr82,ensembl_havana,protein_coding,9,106048127,106068338,+
ENSMUSG00000031993,8,Snx19,ensembl_havana,protein_coding,9,30338404,30378029,+
ENSMUSG00000033453,9,Adamts15,ensembl_havana,protein_coding,9,30810451,30833748,-
ENSMUSG00000020253,16,Ppm1m,ensembl_havana,protein_coding,9,106072146,106076945,-
ENSMUSG00000032267,9,Usp28,ensembl_havana,protein_coding,9,48896675,48953817,+
ENSMUSG00000031994,14,Adamts8,ensembl_havana,protein_coding,9,30853858,30875134,+
ENSMUSG00000032264,10,Zw10,ensembl_havana,protein_coding,9,48966913,48990075,+
ENSMUSG00000047412,17,Zbtb44,ensembl_havana,protein_coding,9,30941940,30987181,+
ENSMUSG00000032355,17,Mlip,ensembl_havana,protein_coding,9,77009363,77260251,-
ENSMUSG00000031995,10,St14,ensembl_havana,protein_coding,9,31000698,31043149,-
ENSMUSG00000023277,14,Twf2,ensembl_havana,protein_coding,9,106080307,106092588,+
ENSMUSG00000045322,11,Tlr9,ensembl_havana,protein_coding,9,106099797,106104082,+
ENSMUSG00000032786,17,Alas1,ensembl_havana,protein_coding,9,106110654,106125853,-
ENSMUSG00000032268,14,Tmprss5,ensembl_havana,protein_coding,9,48992560,49028887,+
ENSMUSG00000054156,9,Gm4894,ensembl_havana,protein_coding,9,49161831,49191894,+
ENSMUSG00000032259,9,Drd2,ensembl_havana,protein_coding,9,49251927,49319477,+
ENSMUSG00000032257,7,Ankk1,ensembl_havana,protein_coding,9,49326494,49338321,-
ENSMUSG00000032352,17,Lrrc1,ensembl_havana,protein_coding,9,77338105,77452152,-
ENSMUSG00000044938,9,Klhl31,ensembl_havana,protein_coding,9,77543782,77567409,+
ENSMUSG00000040219,5,Ttc12,ensembl_havana,protein_coding,9,49348263,49397525,-
ENSMUSG00000032350,10,Gclc,ensembl_havana,protein_coding,9,77661817,77701767,+
ENSMUSG00000023345,18,Poc1a,ensembl_havana,protein_coding,9,106158260,106227720,+
ENSMUSG00000032349,14,Elovl5,ensembl_havana,protein_coding,9,77824646,77891801,+
ENSMUSG00000053716,10,Dusp7,ensembl_havana,protein_coding,9,106245831,106252923,+
ENSMUSG00000031996,18,Aplp2,ensembl_havana,protein_coding,9,31060853,31123111,-
ENSMUSG00000023333,9,Gcm1,ensembl_havana,protein_coding,9,77959206,77972906,+
ENSMUSG00000039542,17,Ncam1,ensembl_havana,protein_coding,9,49413436,49710225,-
ENSMUSG00000048758,15,Rpl29,ensembl_havana,protein_coding,9,106306653,106308767,+
ENSMUSG00000058443,6,Rpl10-ps3,ensembl_havana,protein_coding,9,50255501,50256268,-
ENSMUSG00000032068,15,Plet1,ensembl_havana,protein_coding,9,50405825,50416782,+
ENSMUSG00000042496,19,Prdm10,ensembl_havana,protein_coding,9,31191834,31293019,+
ENSMUSG00000001366,15,Fbxo9,ensembl_havana,protein_coding,9,77988781,78016347,-
ENSMUSG00000032067,7,Pts,ensembl_havana,protein_coding,9,50432917,50440024,-
ENSMUSG00000032066,10,Bco2,ensembl_havana,protein_coding,9,50444387,50466481,-
ENSMUSG00000039217,14,Il18,ensembl_havana,protein_coding,9,50466127,50493140,+
ENSMUSG00000032065,7,Tex12,ensembl_havana,protein_coding,9,50468119,50472625,-
ENSMUSG00000009828,16,Cilk1,ensembl_havana,protein_coding,9,78016474,78079389,+
ENSMUSG00000000171,6,Sdhd,ensembl_havana,protein_coding,9,50507657,50515112,-
ENSMUSG00000039016,6,Timm8b,ensembl_havana,protein_coding,9,50515210,50516620,+
ENSMUSG00000023262,14,Acy1,ensembl_havana,protein_coding,9,106310180,106315518,-
ENSMUSG00000042185,15,Nfrkb,ensembl_havana,protein_coding,9,31297488,31332629,+
ENSMUSG00000032348,7,Gsta4,ensembl_havana,protein_coding,9,78090056,78116631,+
ENSMUSG00000074183,4,Gsta1,ensembl_havana,protein_coding,9,78137938,78149966,+
ENSMUSG00000041737,9,Tmem45b,ensembl_havana,protein_coding,9,31337492,31375758,-
ENSMUSG00000111709,2,Gm3776,havana,protein_coding,9,78164411,78176448,+
ENSMUSG00000032033,12,Barx2,ensembl_havana,protein_coding,9,31757340,31824758,-
ENSMUSG00000059820,15,Nkapd1,ensembl_havana,protein_coding,9,50516540,50528764,-
ENSMUSG00000074179,12,Gsta5,ensembl_havana,protein_coding,9,78197205,78212807,+
ENSMUSG00000066463,14,Omt2a,ensembl_havana,protein_coding,9,78219254,78222078,-
ENSMUSG00000042210,18,Abhd14a,ensembl_havana,protein_coding,9,106317250,106324877,-
ENSMUSG00000038750,13,Omt2b,ensembl_havana,protein_coding,9,78234871,78236902,+
ENSMUSG00000000167,15,Pih1d2,ensembl_havana,protein_coding,9,50528621,50536300,+
ENSMUSG00000000168,11,Dlat,ensembl_havana,protein_coding,9,50545933,50571080,-
ENSMUSG00000057933,11,Gsta2,ensembl_havana,protein_coding,9,78238300,78263070,-
ENSMUSG00000060461,6,Dppa5a,ensembl_havana,protein_coding,9,78274334,78275459,-
ENSMUSG00000032346,8,Ooep,ensembl_havana,protein_coding,9,78283391,78286007,-
ENSMUSG00000042073,16,Abhd14b,ensembl_havana,protein_coding,9,106324658,106330122,+
ENSMUSG00000070291,5,Ddx43,ensembl_havana,protein_coding,9,78303059,78330869,+
ENSMUSG00000032344,18,Cgas,ensembl_havana,protein_coding,9,78337808,78350519,-
ENSMUSG00000041444,15,Arhgap32,ensembl_havana,protein_coding,9,32027432,32179742,+
ENSMUSG00000032342,14,Mto1,ensembl_havana,protein_coding,9,78355490,78382630,+
ENSMUSG00000032034,7,Kcnj5,ensembl_havana,protein_coding,9,32226003,32255646,-
ENSMUSG00000041248,10,Kcnj1,ensembl_havana,protein_coding,9,32283789,32310493,+
ENSMUSG00000037742,15,Eef1a1,ensembl_havana,protein_coding,9,78385731,78396433,-
ENSMUSG00000016087,14,Fli1,ensembl_havana,protein_coding,9,32333500,32454157,-
ENSMUSG00000049624,15,Slc17a5,ensembl_havana,protein_coding,9,78443770,78495323,-
ENSMUSG00000046186,9,Cd109,ensembl_havana,protein_coding,9,78522828,78623535,+
ENSMUSG00000032035,17,Ets1,ensembl_havana,protein_coding,9,32547517,32669116,+
ENSMUSG00000023495,14,Pcbp4,ensembl_havana,protein_coding,9,106330490,106341211,+
ENSMUSG00000091735,3,Gpr62,ensembl_havana,protein_coding,9,106341161,106343137,-
ENSMUSG00000032064,18,Dixdc1,ensembl_havana,protein_coding,9,50574052,50650817,-
ENSMUSG00000032062,4,2310030G06Rik,ensembl_havana,protein_coding,9,50650991,50657836,-
ENSMUSG00000038086,5,Hspb2,ensembl_havana,protein_coding,9,50662378,50663654,-
ENSMUSG00000032060,11,Cryab,ensembl_havana,protein_coding,9,50662625,50667936,+
ENSMUSG00000023249,16,Parp3,ensembl_havana,protein_coding,9,106347521,106354148,-
ENSMUSG00000037971,11,1110032A03Rik,ensembl_havana,protein_coding,9,50674128,50686820,-
ENSMUSG00000041506,16,Rrp9,ensembl_havana,protein_coding,9,106353162,106362623,+
ENSMUSG00000037845,15,Fdxacb1,ensembl_havana,protein_coding,9,50679536,50684648,+
ENSMUSG00000066383,8,Iqcf1,ensembl_havana,protein_coding,9,106377166,106379453,+
ENSMUSG00000118396,3,,ensembl_havana,protein_coding,9,106380424,106438824,-
ENSMUSG00000066382,5,Iqcf5,ensembl_havana,protein_coding,9,106391772,106393209,+
ENSMUSG00000032059,14,Alg9,ensembl_havana,protein_coding,9,50686319,50754842,+
ENSMUSG00001074846,1,,ensembl_havana,protein_coding,9,106420585,106438830,-
ENSMUSG00000041009,9,Iqcf4,ensembl_havana,protein_coding,9,106445518,106448195,-
ENSMUSG00000032332,18,Col12a1,ensembl_havana,protein_coding,9,79506273,79626113,-
ENSMUSG00000091129,4,Iqcf6,ensembl_havana,protein_coding,9,106503180,106504874,+
ENSMUSG00000032036,16,Kirrel3,ensembl_havana,protein_coding,9,34397190,34948012,+
ENSMUSG00000032330,8,Cox7a2,ensembl_havana,protein_coding,9,79662643,79667160,-
ENSMUSG00000023192,13,Grm2,ensembl_havana,protein_coding,9,106520294,106533281,-
ENSMUSG00000032328,13,Tmem30a,ensembl_havana,protein_coding,9,79676225,79700789,-
ENSMUSG00000040813,17,Tex264,ensembl_havana,protein_coding,9,106535945,106563126,-
ENSMUSG00000034898,18,Filip1,ensembl_havana,protein_coding,9,79712376,79920133,-
ENSMUSG00000040661,7,Rad54l2,ensembl_havana,protein_coding,9,106565281,106666393,-
ENSMUSG00000032038,8,St3gal4,ensembl_havana,protein_coding,9,34957872,35030564,-
ENSMUSG00000032040,16,Dcps,ensembl_havana,protein_coding,9,35035704,35087357,-
ENSMUSG00000032041,16,Tirap,ensembl_havana,protein_coding,9,35095847,35111587,-
ENSMUSG00000040325,17,Dcaf1,ensembl_havana,protein_coding,9,106699073,106758191,+
ENSMUSG00000032042,12,Srpr,ensembl_havana,protein_coding,9,35111471,35159269,+
ENSMUSG00000032575,17,Manf,ensembl_havana,protein_coding,9,106715511,106769178,-
ENSMUSG00000032058,15,Ppp2r1b,ensembl_havana,protein_coding,9,50756601,50805529,+
ENSMUSG00000074102,5,Rbm15b,ensembl_havana,protein_coding,9,106758117,106764627,-
ENSMUSG00000034252,15,Senp6,ensembl_havana,protein_coding,9,79974185,80052235,+
ENSMUSG00000039048,16,Foxred1,ensembl_havana,protein_coding,9,35115502,35122351,-
ENSMUSG00000037112,17,Sik2,ensembl_havana,protein_coding,9,50804101,50920373,-
ENSMUSG00000039716,13,Dock3,ensembl_havana,protein_coding,9,106770024,107109108,-
ENSMUSG00000060594,7,Layn,ensembl_havana,protein_coding,9,50965940,50988394,-
ENSMUSG00000032056,11,Btg4,ensembl_havana,protein_coding,9,50972201,51031175,+
ENSMUSG00000032057,10,Hoatz,ensembl_havana,protein_coding,9,50992415,51013378,-
ENSMUSG00000110266,2,Gm32742,havana,protein_coding,9,51041607,51076817,-
ENSMUSG00000032053,9,Pou2af1,ensembl_havana,protein_coding,9,51125008,51151380,+
ENSMUSG00000032577,17,Mapkapk3,ensembl_havana,protein_coding,9,107132126,107167076,-
ENSMUSG00000050471,18,Fam118b,ensembl_havana,protein_coding,9,35128261,35179101,-
ENSMUSG00000079559,6,Colca2,ensembl_havana,protein_coding,9,51181558,51190951,-
ENSMUSG00000032578,8,Cish,ensembl_havana,protein_coding,9,107173225,107179983,+
ENSMUSG00000032044,5,Rpusd4,ensembl_havana,protein_coding,9,35179161,35189027,+
